pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PACIFIC	scaffold4183	1	500000	0.0005781600057816	573	8	13837	7555
ATLANTIC	scaffold4184	1	500000	0.008452346254736228	767	29	3431	19333
PACIFIC	scaffold4184	1	500000	0.0	245	0	245	22519
ATLANTIC	scaffold4185	1	500000	0.002820753910590649	2938	99	35097	53607
PACIFIC	scaffold4185	1	500000	0.006775732180270138	2453	152	22433	66271
ATLANTIC	scaffold4187	1	500000	0.002716024544814405	441	27	9941	2407
PACIFIC	scaffold4187	1	500000	0.004621280432822362	441	41	8872	3476
ATLANTIC	scaffold4189	1	500000	0.0009558875593004319	3625	54	56492	49544
PACIFIC	scaffold4189	1	500000	0.01285977932226018	3495	655	50934	55102
ATLANTIC	scaffold4190	1	500000	0.00023900930642486892	6622	16	66943	122365
PACIFIC	scaffold4190	1	500000	0.0002652628142344107	4575	13	49008	140300
ATLANTIC	scaffold4192	1	500000	0.0013075100106235188	1223	16	12237	28867
PACIFIC	scaffold4192	1	500000	0.01291840197439457	1349	335	25932	15172
ATLANTIC	scaffold4193	1	500000	0.0040105540897097626	862	38	9475	20737
PACIFIC	scaffold4193	1	500000	0.003872216844143272	1013	36	9297	20915
ATLANTIC	scaffold4196	1	500000	0.002239363025628266	656	9	4019	14993
PACIFIC	scaffold4196	1	500000	0.020473066984694893	513	103	5031	13981
ATLANTIC	scaffold4197	1	500000	0.004057096207604582	2541	164	40423	31201
PACIFIC	scaffold4197	1	500000	0.0028305079531120206	1914	92	32503	39121
ATLANTIC	scaffold4198	1	500000	0.010641238253178552	1102	231	21708	9316
PACIFIC	scaffold4198	1	500000	0.02976428286056732	1074	596	20024	11000
ATLANTIC	scaffold4199	1	500000	0.002802328087949989	332	13	4639	4685
PACIFIC	scaffold4199	1	500000	0.011276499774470004	333	100	8868	456
ATLANTIC	scaffold4200	1	500000	0.002211359404096834	1630	38	17184	35932
PACIFIC	scaffold4200	1	500000	0.008429651516468236	1398	97	11507	41609
ATLANTIC	scaffold4201	1	500000	0.0031071850444250424	1927	121	38942	15490
PACIFIC	scaffold4201	1	500000	0.0	1183	0	14708	39724
ATLANTIC	scaffold4202	1	500000	0.0031755289848028256	3144	196	61722	27318
PACIFIC	scaffold4202	1	500000	0.005745889644486528	2910	267	46468	42572
ATLANTIC	scaffold4203	1	500000	0.0006622516556291391	851	4	6040	22296
PACIFIC	scaffold4203	1	500000	0.003261122757978104	814	28	8586	19750
ATLANTIC	scaffold4207	1	500000	0.0013017265004110715	934	19	14596	12396
PACIFIC	scaffold4207	1	500000	0.006113348676639816	904	85	13904	13088
ATLANTIC	scaffold4208	1	500000	0.0017528630095823177	4513	105	59902	71810
PACIFIC	scaffold4208	1	500000	0.002231358493218076	3796	127	56916	74796
ATLANTIC	scaffold4209	1	500000	0.0	576	0	11935	4193
PACIFIC	scaffold4209	1	500000	0.0	511	0	12256	3872
ATLANTIC	scaffold4210	1	500000	0.0005343783398646241	419	3	5614	7070
PACIFIC	scaffold4210	1	500000	0.004887585532746823	327	10	2046	10638
ATLANTIC	scaffold4211	1	500000	0.0008370152858201377	12483	61	72878	357762
PACIFIC	scaffold4211	1	500000	0.0012521521364845828	14971	208	166114	264526
ATLANTIC	scaffold4212	1	500000	0.007887323943661971	801	28	3550	19410
PACIFIC	scaffold4212	1	500000	0.0	180	0	657	22303
ATLANTIC	scaffold4213	1	500000	0.005534795177324967	3177	314	56732	33260
PACIFIC	scaffold4213	1	500000	0.006958961381890197	3193	253	36356	53636
ATLANTIC	scaffold4214	1	500000	0.0018180785182660077	6088	128	70404	132764
PACIFIC	scaffold4214	1	500000	0.005387242786926217	6219	388	72022	131146
ATLANTIC	scaffold4215	1	500000	0.0	710	0	7171	16377
PACIFIC	scaffold4215	1	500000	0.006656861986221844	827	86	12919	10629
ATLANTIC	scaffold4216	1	500000	0.002333311320962381	2527	106	45429	25467
PACIFIC	scaffold4216	1	500000	0.008102590276891667	2229	254	31348	39548
ATLANTIC	scaffold4217	1	500000	0.0012484881588701183	1264	32	25631	9761
PACIFIC	scaffold4217	1	500000	0.009322260916153229	1001	174	18665	16727
ATLANTIC	scaffold4218	1	500000	0.0012451161392812674	1610	29	23291	22293
PACIFIC	scaffold4218	1	500000	0.0059277428586028925	1226	116	19569	26015
ATLANTIC	scaffold4220	1	500000	0.0028023415120189315	2516	90	32116	40908
PACIFIC	scaffold4220	1	500000	0.012083361618355848	1699	356	29462	43562
ATLANTIC	scaffold4222	1	500000	0.0019692792437967705	1493	50	25390	16610
PACIFIC	scaffold4222	1	500000	0.017130154302153255	1489	393	22942	19058
ATLANTIC	scaffold4223	1	500000	0.0007973045960752038	1759	31	38881	10371
PACIFIC	scaffold4223	1	500000	0.0034303534303534305	1705	99	28860	20392
ATLANTIC	scaffold4224	1	500000	0.002798470694887864	1570	71	25371	18645
PACIFIC	scaffold4224	1	500000	0.005041815053419231	1563	126	24991	19025
ATLANTIC	scaffold4226	1	500000	0.002380547525930964	839	42	17643	6633
PACIFIC	scaffold4226	1	500000	0.01298604373460706	839	174	13399	10877
ATLANTIC	scaffold4227	1	500000	0.0021795213948936926	1468	49	22482	26098
PACIFIC	scaffold4227	1	500000	0.0054073116257199955	1325	92	17014	31566
ATLANTIC	scaffold4228	1	500000	0.004392386530014641	2101	129	29369	29711
PACIFIC	scaffold4228	1	500000	0.009196400378907484	1935	233	25336	33744
ATLANTIC	scaffold4229	1	500000	0.0	662	0	3378	24146
PACIFIC	scaffold4229	1	500000	0.0004415790868144485	963	5	11323	16201
ATLANTIC	scaffold4230	1	500000	0.03750689464975179	352	340	9065	791
PACIFIC	scaffold4230	1	500000	0.015969938938468764	350	34	2129	7727
ATLANTIC	scaffold4231	1	500000	0.00091000091000091	1150	10	10989	33335
PACIFIC	scaffold4231	1	500000	0.0014237408791599928	1483	16	11238	33086
ATLANTIC	scaffold4232	1	500000	0.0020006532745386247	1279	49	24492	11320
PACIFIC	scaffold4232	1	500000	0.0023577828267672654	1249	55	23327	12485
ATLANTIC	scaffold4233	1	500000	0.0002922552362396493	5530	15	51325	128071
PACIFIC	scaffold4233	1	500000	0.0017706537440007456	5418	76	42922	136474
ATLANTIC	scaffold4234	1	500000	0.002001000500250125	1654	24	11994	46078
PACIFIC	scaffold4234	1	500000	0.001067498768270652	1834	13	12178	45894
ATLANTIC	scaffold4235	1	500000	0.0009025270758122744	1248	17	18836	16248
PACIFIC	scaffold4235	1	500000	0.0007603406326034064	817	10	13152	21932
ATLANTIC	scaffold4237	1	500000	0.0	990	0	4193	28567
PACIFIC	scaffold4237	1	500000	0.0	645	0	10150	22610
ATLANTIC	scaffold4238	1	500000	0.0005198180636777127	678	4	7695	11569
PACIFIC	scaffold4238	1	500000	0.009226401703335699	371	26	2818	16446
ATLANTIC	scaffold4239	1	500000	0.0004588559192413582	757	9	19614	1638
PACIFIC	scaffold4239	1	500000	0.010843256849646626	534	112	10329	10923
ATLANTIC	scaffold4240	1	500000	0.002073022207250395	1810	80	38591	12117
PACIFIC	scaffold4240	1	500000	0.006663506110408765	1523	253	37968	12740
ATLANTIC	scaffold4241	1	500000	0.0	121	0	668	2720
PACIFIC	scaffold4241	1	500000	NA	0	0	0	3388
ATLANTIC	scaffold4242	1	500000	0.002665303589032093	2731	73	27389	58767
PACIFIC	scaffold4242	1	500000	0.0036295288093849245	2330	112	30858	55298
ATLANTIC	scaffold4243	1	500000	0.001788730994733181	939	18	10063	16229
PACIFIC	scaffold4243	1	500000	0.0069225376796354715	534	79	11412	14880
ATLANTIC	scaffold4246	1	500000	0.0035620113799324604	1203	77	21617	12067
PACIFIC	scaffold4246	1	500000	0.0	307	0	472	33212
ATLANTIC	scaffold4247	1	500000	0.0027727106895293688	554	38	13705	1835
PACIFIC	scaffold4247	1	500000	0.0039472317440531835	552	38	9627	5913
ATLANTIC	scaffold4248	1	500000	0.0	1453	0	17644	23068
PACIFIC	scaffold4248	1	500000	0.003342449103615922	716	22	6582	34130
ATLANTIC	scaffold4249	1	500000	0.006753305714772147	1516	119	17621	33647
PACIFIC	scaffold4249	1	500000	0.004115410422724223	1179	92	22355	28913
ATLANTIC	scaffold4250	1	500000	0.0029263756700579806	7878	321	109692	117080
PACIFIC	scaffold4250	1	500000	0.00987660032150994	6114	854	86467	140305
ATLANTIC	scaffold4252	1	500000	0.017599502487562188	732	283	16080	4500
PACIFIC	scaffold4252	1	500000	0.02063289671960125	720	356	17254	3326
ATLANTIC	scaffold4253	1	500000	0.002307641590294719	1304	35	15167	26301
PACIFIC	scaffold4253	1	500000	0.006649375147370903	1106	141	21205	20263
ATLANTIC	scaffold4254	1	500000	0.004921756688541141	1490	39	7924	42560
PACIFIC	scaffold4254	1	500000	0.011482254697286013	1399	176	15328	35156
ATLANTIC	scaffold4255	1	500000	0.004904110681392289	1548	123	25081	18403
PACIFIC	scaffold4255	1	500000	0.012585536948523091	1546	366	29081	14403
ATLANTIC	scaffold4256	1	500000	0.0	83	0	83	2241
PACIFIC	scaffold4256	1	500000	NA	0	0	0	2324
ATLANTIC	scaffold4257	1	500000	0.0	333	0	5726	3654
PACIFIC	scaffold4257	1	500000	0.017176596886741814	335	128	7452	1928
ATLANTIC	scaffold4258	1	500000	0.003082257753804662	771	16	5191	16649
PACIFIC	scaffold4258	1	500000	0.007966906695265818	426	52	6527	15313
ATLANTIC	scaffold4259	1	500000	0.002408111533586819	649	19	7890	11850
PACIFIC	scaffold4259	1	500000	0.0039603960396039604	464	14	3535	16205
ATLANTIC	scaffold4260	1	500000	0.0001896505012191818	1943	7	36910	17606
PACIFIC	scaffold4260	1	500000	0.007285927604139849	1946	283	38842	15674
ATLANTIC	scaffold4261	1	500000	0.006674453529117303	809	40	5993	18227
PACIFIC	scaffold4261	1	500000	0.00531705395825128	721	27	5078	19142
ATLANTIC	scaffold4262	1	500000	0.0	1103	0	11801	19391
PACIFIC	scaffold4262	1	500000	0.0	695	0	13711	17481
ATLANTIC	scaffold4263	1	500000	0.0007650524060898172	2012	20	26142	31370
PACIFIC	scaffold4263	1	500000	0.0035694157430020664	1538	76	21292	36220
ATLANTIC	scaffold4264	1	500000	0.0	380	0	5570	5070
PACIFIC	scaffold4264	1	500000	0.0008751458576429405	380	3	3428	7212
ATLANTIC	scaffold4265	1	500000	0.0050916496945010185	594	50	9820	6868
PACIFIC	scaffold4265	1	500000	0.0	217	0	4317	12371
ATLANTIC	scaffold4266	1	500000	0.01897681698131664	383	194	10223	501
PACIFIC	scaffold4266	1	500000	0.0380057212913772	381	279	7341	3383
ATLANTIC	scaffold4267	1	500000	0.002409881777003924	4681	191	79257	53967
PACIFIC	scaffold4267	1	500000	0.005544070663409134	4656	413	74494	58730
ATLANTIC	scaffold4268	1	500000	0.0018389865140988966	914	18	9788	15804
PACIFIC	scaffold4268	1	500000	0.0	482	0	1877	23715
ATLANTIC	scaffold4269	1	500000	0.001005151400929765	3187	24	23877	67879
PACIFIC	scaffold4269	1	500000	0.003110859728506787	2989	88	28288	63468
ATLANTIC	scaffold4270	1	500000	0.0018874907475943746	3541	51	27020	77924
PACIFIC	scaffold4270	1	500000	0.005609983033222046	3038	205	36542	68402
ATLANTIC	scaffold4272	1	500000	0.004235979894532746	4214	343	80973	37131
PACIFIC	scaffold4272	1	500000	0.004096563818709925	4150	299	72988	45116
ATLANTIC	scaffold4273	1	500000	0.0009334266760009334	1476	28	29997	11415
PACIFIC	scaffold4273	1	500000	0.012065527425095287	1479	478	39617	1795
ATLANTIC	scaffold4274	1	500000	0.004670169293636894	419	8	1713	10019
PACIFIC	scaffold4274	1	500000	0.0	183	0	748	10984
ATLANTIC	scaffold4275	1	500000	0.005306246209824136	952	35	6596	27004
PACIFIC	scaffold4275	1	500000	0.013559695733656708	801	123	9071	24529
ATLANTIC	scaffold4276	1	500000	0.005441008018327606	873	57	10476	15144
PACIFIC	scaffold4276	1	500000	0.007621951219512195	464	35	4592	21028
ATLANTIC	scaffold4278	1	500000	0.007477117442310171	620	58	7757	9771
PACIFIC	scaffold4278	1	500000	0.018645462023581024	563	204	10941	6587
ATLANTIC	scaffold4279	1	500000	0.002740977615349475	1074	24	8756	25180
PACIFIC	scaffold4279	1	500000	0.01135953840605842	707	63	5546	28390
ATLANTIC	scaffold4281	1	500000	0.0017715419501133788	1499	25	14112	35140
PACIFIC	scaffold4281	1	500000	0.0025173064820641915	1273	28	11123	38129
ATLANTIC	scaffold4284	1	500000	0.005152741994847258	720	28	5434	15762
PACIFIC	scaffold4284	1	500000	0.00869840265696663	594	55	6323	14873
ATLANTIC	scaffold4285	1	500000	0.0012060742283866016	1317	22	18241	19699
PACIFIC	scaffold4285	1	500000	0.0	355	0	3548	34392
ATLANTIC	scaffold4286	1	500000	0.0	1158	0	12875	21313
PACIFIC	scaffold4286	1	500000	0.0	816	0	13122	21066
ATLANTIC	scaffold4287	1	500000	0.008498120607942474	724	52	6119	24709
PACIFIC	scaffold4287	1	500000	0.013503184713375796	1059	159	11775	19053
ATLANTIC	scaffold4289	1	500000	0.003754247506302751	2516	137	36492	34152
PACIFIC	scaffold4289	1	500000	0.020261487881336495	1564	265	13079	57565
ATLANTIC	scaffold4291	1	500000	0.004707892536445268	5882	518	110028	54892
PACIFIC	scaffold4291	1	500000	0.005807273066053849	5657	561	96603	68317
ATLANTIC	scaffold4292	1	500000	0.00033829499323410016	1478	7	20692	24276
PACIFIC	scaffold4292	1	500000	0.00017633574325515782	1447	3	17013	27955
ATLANTIC	scaffold4296	1	500000	0.0020475020475020475	6743	190	92796	100068
PACIFIC	scaffold4296	1	500000	0.007180508375307485	5782	613	85370	107494
ATLANTIC	scaffold4297	1	500000	0.0007812160930515168	2675	18	23041	59755
PACIFIC	scaffold4297	1	500000	0.0034228187919463087	2574	102	29800	52996
ATLANTIC	scaffold4298	1	500000	0.00379041248606466	309	17	4485	4167
PACIFIC	scaffold4298	1	500000	0.0035587188612099642	285	12	3372	5280
ATLANTIC	scaffold4299	1	500000	0.004331017643810133	2271	149	34403	29409
PACIFIC	scaffold4299	1	500000	0.009856686256315084	2270	478	48495	15317
ATLANTIC	scaffold4302	1	500000	0.00013250548951313697	3041	7	52828	36912
PACIFIC	scaffold4302	1	500000	0.0017722313500341525	3021	96	54169	35571
ATLANTIC	scaffold4303	1	500000	0.0	436	0	11596	612
PACIFIC	scaffold4303	1	500000	0.0	198	0	2306	9902
ATLANTIC	scaffold4304	1	500000	0.0012776054024457018	297	7	5479	2837
PACIFIC	scaffold4304	1	500000	0.007640878701050621	257	8	1047	7269
ATLANTIC	scaffold4305	1	500000	0.001530389156099694	428	7	4574	7438
PACIFIC	scaffold4305	1	500000	0.0	303	0	2737	9275
ATLANTIC	scaffold4306	1	500000	0.0013625463265751036	1900	25	18348	38436
PACIFIC	scaffold4306	1	500000	0.004674207721791156	1730	100	21394	35390
ATLANTIC	scaffold4307	1	500000	0.00016446015952635475	2165	4	24322	38958
PACIFIC	scaffold4307	1	500000	0.00018541695638066101	1917	4	21573	41707
ATLANTIC	scaffold4308	1	500000	0.0014657210401891254	1116	31	21150	10126
PACIFIC	scaffold4308	1	500000	0.0025595238095238097	1117	43	16800	14476
ATLANTIC	scaffold4310	1	500000	0.0016242025752416735	2773	83	51102	26626
PACIFIC	scaffold4310	1	500000	0.001557881281457218	2114	39	25034	52694
ATLANTIC	scaffold4311	1	500000	0.00019825535289452815	1525	4	20176	24232
PACIFIC	scaffold4311	1	500000	0.002072538860103627	755	26	12545	31863
ATLANTIC	scaffold4312	1	500000	0.0010476323508869954	961	15	14318	13206
PACIFIC	scaffold4312	1	500000	0.01054481546572935	983	192	18208	9316
ATLANTIC	scaffold4313	1	500000	0.00217291857273559	959	38	17488	9476
PACIFIC	scaffold4313	1	500000	0.004417364813404418	426	29	6565	20399
ATLANTIC	scaffold4314	1	500000	0.0010683760683760685	305	7	6552	2016
PACIFIC	scaffold4314	1	500000	0.01675041876046901	306	80	4776	3792
ATLANTIC	scaffold4315	1	500000	0.0004208045783538125	807	5	11882	16370
PACIFIC	scaffold4315	1	500000	0.0012939958592132505	1008	15	11592	16660
ATLANTIC	scaffold4316	1	500000	0.008168028004667444	358	49	5999	4025
PACIFIC	scaffold4316	1	500000	0.013326319480974926	357	76	5703	4321
ATLANTIC	scaffold4318	1	500000	0.0	426	0	10279	1649
PACIFIC	scaffold4318	1	500000	0.0	343	0	348	11580
ATLANTIC	scaffold4319	1	500000	0.008982035928143712	339	18	2004	7488
PACIFIC	scaffold4319	1	500000	0.0	294	0	554	8938
ATLANTIC	scaffold4320	1	500000	0.0004161464835622139	389	1	2403	10533
PACIFIC	scaffold4320	1	500000	0.0	298	0	3599	9337
ATLANTIC	scaffold4321	1	500000	0.0	13	0	13	4999
PACIFIC	scaffold4321	1	500000	0.0	166	0	241	4771
ATLANTIC	scaffold4322	1	500000	0.008905618802791039	731	97	10892	9604
PACIFIC	scaffold4322	1	500000	0.032634795896092555	557	299	9162	11334
ATLANTIC	scaffold4323	1	500000	0.0	255	0	2484	4684
PACIFIC	scaffold4323	1	500000	0.0	211	0	2218	4950
ATLANTIC	scaffold4325	1	500000	0.0	493	0	5376	14308
PACIFIC	scaffold4325	1	500000	0.0	438	0	1941	17743
ATLANTIC	scaffold4326	1	500000	0.004933211900425015	798	65	13176	9476
PACIFIC	scaffold4326	1	500000	0.006550488196761834	785	53	8091	14561
ATLANTIC	scaffold4328	1	500000	0.0	157	0	687	3709
PACIFIC	scaffold4328	1	500000	NA	0	0	0	4396
ATLANTIC	scaffold4329	1	500000	0.0	693	0	7155	12249
PACIFIC	scaffold4329	1	500000	0.002569043031470777	572	12	4671	14733
ATLANTIC	scaffold4331	1	500000	0.00439610242465443	1359	97	22065	16015
PACIFIC	scaffold4331	1	500000	0.0	903	0	10417	27663
ATLANTIC	scaffold4332	1	500000	0.0001687716238643076	1745	6	35551	14261
PACIFIC	scaffold4332	1	500000	0.00036447978793903245	1550	11	30180	19632
ATLANTIC	scaffold4333	1	500000	0.000979854197695383	2121	25	25514	34210
PACIFIC	scaffold4333	1	500000	0.006173725771715721	1828	172	27860	31864
ATLANTIC	scaffold4334	1	500000	0.0	929	0	8937	17271
PACIFIC	scaffold4334	1	500000	0.002073255010366275	935	33	15917	10291
ATLANTIC	scaffold4335	1	500000	0.0036521567466192874	1453	111	30393	10319
PACIFIC	scaffold4335	1	500000	0.006274187873812596	981	107	17054	23658
ATLANTIC	scaffold4336	1	500000	0.0	4110	0	56855	60773
PACIFIC	scaffold4336	1	500000	0.000239736290080911	3921	16	66740	50888
ATLANTIC	scaffold4337	1	500000	0.004070556309362279	362	15	3685	9223
PACIFIC	scaffold4337	1	500000	0.0	314	0	2856	10052
ATLANTIC	scaffold4338	1	500000	0.002825373678454247	1167	31	10972	23412
PACIFIC	scaffold4338	1	500000	0.010480976310122039	816	73	6965	27419
ATLANTIC	scaffold4339	1	500000	0.0005508383490971625	4864	41	74432	63020
PACIFIC	scaffold4339	1	500000	0.006121913984795448	4622	397	64849	72603
ATLANTIC	scaffold4340	1	500000	0.0015776799800714108	5878	133	84301	93359
PACIFIC	scaffold4340	1	500000	0.008918617614269788	6135	768	86112	91548
ATLANTIC	scaffold4342	1	500000	0.0	1226	0	8330	28210
PACIFIC	scaffold4342	1	500000	0.0	1171	0	5781	30759
ATLANTIC	scaffold4343	1	500000	0.0017048003589053386	2619	76	44580	28808
PACIFIC	scaffold4343	1	500000	0.007112723418998513	2619	349	49067	24321
ATLANTIC	scaffold4344	1	500000	0.008755896226415094	1989	297	33920	22108
PACIFIC	scaffold4344	1	500000	0.02501829795728259	1394	376	15029	40999
ATLANTIC	scaffold4345	1	500000	0.002448952576364298	2005	74	30217	26119
PACIFIC	scaffold4345	1	500000	0.011636786792246992	1709	320	27499	28837
ATLANTIC	scaffold4346	1	500000	0.0015881036598570707	891	22	13853	11151
PACIFIC	scaffold4346	1	500000	0.0063805104408352666	849	99	15516	9488
ATLANTIC	scaffold4347	1	500000	0.001575940639569243	1894	24	15229	40547
PACIFIC	scaffold4347	1	500000	0.027237021857923496	1141	319	11712	44064
ATLANTIC	scaffold4348	1	500000	0.01251796837565884	2026	209	16696	46836
PACIFIC	scaffold4348	1	500000	0.010900596937451337	1324	126	11559	51973
ATLANTIC	scaffold4351	1	500000	0.0	1412	0	12622	35734
PACIFIC	scaffold4351	1	500000	0.0053653148177371	1321	68	12674	35682
ATLANTIC	scaffold4352	1	500000	0.0006746626686656671	1096	9	13340	19028
PACIFIC	scaffold4352	1	500000	0.0005899388608816904	1088	11	18646	13722
ATLANTIC	scaffold4353	1	500000	0.004122380053640608	1855	83	20134	34690
PACIFIC	scaffold4353	1	500000	0.006864026895778857	1690	147	21416	33408
ATLANTIC	scaffold4354	1	500000	0.0019828155981493722	698	12	6052	13520
PACIFIC	scaffold4354	1	500000	0.013499180406903866	647	140	10371	9201
ATLANTIC	scaffold4355	1	500000	0.0021125697902519996	485	14	6627	6981
PACIFIC	scaffold4355	1	500000	0.00036536353671903543	486	3	8211	5397
ATLANTIC	scaffold4360	1	500000	0.0014272970561998216	576	8	5605	10523
PACIFIC	scaffold4360	1	500000	0.0017659633794962356	576	19	10759	5369
ATLANTIC	scaffold4361	1	500000	0.01116504854368932	1415	23	2060	48200
PACIFIC	scaffold4361	1	500000	0.002100288789708585	955	8	3809	46451
ATLANTIC	scaffold4362	1	500000	0.0006041079339508659	3426	6	9932	105736
PACIFIC	scaffold4362	1	500000	0.00481976508707979	2807	119	24690	90978
ATLANTIC	scaffold4364	1	500000	0.0010382868267358857	720	8	7705	12455
PACIFIC	scaffold4364	1	500000	0.0	262	0	1228	18932
ATLANTIC	scaffold4365	1	500000	0.008257085471992859	797	74	8962	13410
PACIFIC	scaffold4365	1	500000	0.020619681431376827	691	189	9166	13206
ATLANTIC	scaffold4366	1	500000	0.00042174073488323053	1320	8	18969	18327
PACIFIC	scaffold4366	1	500000	0.00975319655069878	1183	164	16815	20481
ATLANTIC	scaffold4367	1	500000	0.00207782395164337	509	11	5294	8958
PACIFIC	scaffold4367	1	500000	0.0027070925825663237	509	10	3694	10558
ATLANTIC	scaffold4368	1	500000	0.0	467	0	2784	10292
PACIFIC	scaffold4368	1	500000	0.0	213	0	948	12128
ATLANTIC	scaffold4369	1	500000	0.005005005005005005	451	40	7992	4636
PACIFIC	scaffold4369	1	500000	0.0031409501374165686	348	8	2547	10081
ATLANTIC	scaffold4370	1	500000	0.007881689902114497	1480	186	23599	18569
PACIFIC	scaffold4370	1	500000	0.009766896731345228	1148	150	15358	26810
ATLANTIC	scaffold4371	1	500000	0.0014364376346660283	768	12	8354	15110
PACIFIC	scaffold4371	1	500000	0.0005809128630705395	632	7	12050	11414
ATLANTIC	scaffold4372	1	500000	0.003992015968063872	400	8	2004	11968
PACIFIC	scaffold4372	1	500000	0.0089809155544468	475	72	8017	5955
ATLANTIC	scaffold4373	1	500000	0.0008732099196646874	414	5	5726	5866
PACIFIC	scaffold4373	1	500000	0.008179603202227636	414	47	5746	5846
ATLANTIC	scaffold4375	1	500000	0.00022211253701875618	2289	9	40520	23628
PACIFIC	scaffold4375	1	500000	0.002290216196408941	2196	100	43664	20484
ATLANTIC	scaffold4376	1	500000	0.003433159034490044	2295	130	37866	26814
PACIFIC	scaffold4376	1	500000	0.007618567103935419	1457	151	19820	44860
ATLANTIC	scaffold4377	1	500000	0.00035333192000565333	1282	5	14151	23565
PACIFIC	scaffold4377	1	500000	0.0	586	0	4138	33578
ATLANTIC	scaffold4378	1	500000	0.0013983220135836995	1794	14	10012	43776
PACIFIC	scaffold4378	1	500000	0.006062203479177649	1156	69	11382	42406
ATLANTIC	scaffold4379	1	500000	0.0	1644	0	29590	16610
PACIFIC	scaffold4379	1	500000	0.0015236160487557136	1650	45	29535	16665
ATLANTIC	scaffold4380	1	500000	0.0003252032520325203	1327	3	9225	29107
PACIFIC	scaffold4380	1	500000	0.0012377769525931427	1144	10	8079	30253
ATLANTIC	scaffold4381	1	500000	0.0	556	0	12969	2627
PACIFIC	scaffold4381	1	500000	0.0005267593763168984	553	5	9492	6104
ATLANTIC	scaffold4382	1	500000	0.0	121	0	121	6515
PACIFIC	scaffold4382	1	500000	0.0	116	0	116	6520
ATLANTIC	scaffold4383	1	500000	0.00087527352297593	3145	28	31990	59962
PACIFIC	scaffold4383	1	500000	0.004629087073713817	2655	158	34132	57820
ATLANTIC	scaffold4384	1	500000	0.0034235731813504313	3183	173	50532	51836
PACIFIC	scaffold4384	1	500000	0.004545205629483599	3021	166	36522	65846
ATLANTIC	scaffold4386	1	500000	0.0031219338150031218	2074	70	22422	46038
PACIFIC	scaffold4386	1	500000	0.004463169921805263	2262	125	28007	40453
ATLANTIC	scaffold4387	1	500000	0.001168110581135014	708	12	10273	9551
PACIFIC	scaffold4387	1	500000	0.003981328940142779	623	29	7284	12540
ATLANTIC	scaffold4390	1	500000	0.002032666140564842	1998	85	41817	14267
PACIFIC	scaffold4390	1	500000	0.008600277603897342	2000	316	36743	19341
ATLANTIC	scaffold4391	1	500000	0.012335189905283364	2504	392	31779	39313
PACIFIC	scaffold4391	1	500000	0.02083940070543313	2194	644	30903	40189
ATLANTIC	scaffold4392	1	500000	0.0	855	0	18306	5634
PACIFIC	scaffold4392	1	500000	0.0	855	0	18313	5627
ATLANTIC	scaffold4395	1	500000	0.004199969454767602	2817	165	39286	40514
PACIFIC	scaffold4395	1	500000	0.012358393408856848	1874	276	22333	57467
ATLANTIC	scaffold4396	1	500000	0.013596193065941536	153	40	2942	4590
PACIFIC	scaffold4396	1	500000	0.013251454427925016	268	82	6188	1344
ATLANTIC	scaffold4397	1	500000	0.0	245	0	2803	4085
PACIFIC	scaffold4397	1	500000	0.02664418212478921	246	79	2965	3923
ATLANTIC	scaffold4398	1	500000	0.0	1420	0	17924	21836
PACIFIC	scaffold4398	1	500000	0.0	675	0	10619	29141
ATLANTIC	scaffold4399	1	500000	0.0	498	0	4694	10230
PACIFIC	scaffold4399	1	500000	0.0	463	0	8266	6658
ATLANTIC	scaffold4400	1	500000	0.0	21	0	21	567
PACIFIC	scaffold4400	1	500000	NA	0	0	0	588
ATLANTIC	scaffold4401	1	500000	0.0016539861065167053	1523	15	9069	45531
PACIFIC	scaffold4401	1	500000	0.009372907833072975	1589	168	17924	36676
ATLANTIC	scaffold4402	1	500000	0.0	726	0	11871	8457
PACIFIC	scaffold4402	1	500000	0.004259297735300228	726	41	9626	10702
ATLANTIC	scaffold4403	1	500000	0.0	867	0	12754	13734
PACIFIC	scaffold4403	1	500000	0.006779056284006779	801	76	11211	15277
ATLANTIC	scaffold4404	1	500000	0.007902535396773132	1040	48	6074	25930
PACIFIC	scaffold4404	1	500000	0.014423076923076924	747	177	12272	19732
ATLANTIC	scaffold4405	1	500000	0.0014761600157457068	1333	30	20323	17113
PACIFIC	scaffold4405	1	500000	0.014416706418614512	1335	272	18867	18569
ATLANTIC	scaffold4406	1	500000	0.0	653	0	653	22363
PACIFIC	scaffold4406	1	500000	0.00833472245374229	675	50	5999	17017
ATLANTIC	scaffold4407	1	500000	0.0	444	0	9499	4473
PACIFIC	scaffold4407	1	500000	0.0041330853482124405	493	20	4839	9133
ATLANTIC	scaffold4410	1	500000	0.0018338529249954153	1027	30	16359	18893
PACIFIC	scaffold4410	1	500000	0.0003463563313937379	1086	5	14436	20816
ATLANTIC	scaffold4411	1	500000	0.0037660310782384474	3921	111	29474	124862
PACIFIC	scaffold4411	1	500000	0.011744625513065389	4628	867	73821	80515
ATLANTIC	scaffold4412	1	500000	0.0019868335211434673	1942	67	33722	20654
PACIFIC	scaffold4412	1	500000	0.003929380303981226	1942	144	36647	17729
ATLANTIC	scaffold4413	1	500000	0.011193796510537177	1394	179	15991	24917
