pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
PACIFIC	ATLANTIC	scaffold1843	1	500000	0.0	715	0	23308	48628
PACIFIC	ATLANTIC	scaffold1844	1	500000	0.0179403541472507	598	154	8584	181112
PACIFIC	ATLANTIC	scaffold1845	1	500000	0.01569445704436179	1381	692	44092	89924
PACIFIC	ATLANTIC	scaffold1847	1	500000	0.002839645109790887	3313	434	152836	86332
PACIFIC	ATLANTIC	scaffold1848	1	500000	0.013574660633484163	69	12	884	12364
PACIFIC	ATLANTIC	scaffold1849	1	500000	0.007588145853056775	3662	1058	139428	146204
PACIFIC	ATLANTIC	scaffold1850	1	500000	0.020460232569550072	2119	1668	81524	56076
PACIFIC	ATLANTIC	scaffold1851	1	500000	0.008577494692144373	1267	404	47100	35972
PACIFIC	ATLANTIC	scaffold1853	1	500000	0.002898130705694827	1431	80	27604	144300
PACIFIC	ATLANTIC	scaffold1854	1	500000	0.014263744713571704	1622	742	52020	84556
PACIFIC	ATLANTIC	scaffold1855	1	500000	0.021450355811589293	1490	1266	59020	46388
PACIFIC	ATLANTIC	scaffold1856	1	500000	0.0063743551952837145	2125	346	54280	105848
PACIFIC	ATLANTIC	scaffold1857	1	500000	0.006694720734506504	926	210	31368	28728
PACIFIC	ATLANTIC	scaffold1858	1	500000	0.00045418113812449904	2331	34	74860	107476
PACIFIC	ATLANTIC	scaffold1859	1	500000	0.011735878256383801	2027	728	62032	113968
PACIFIC	ATLANTIC	scaffold1861	1	500000	0.02209219011225221	750	370	16748	66836
PACIFIC	ATLANTIC	scaffold1862	1	500000	0.011211267605633802	3539	1194	106500	147324
PACIFIC	ATLANTIC	scaffold1863	1	500000	0.008383824151049738	2346	476	56776	205304
PACIFIC	ATLANTIC	scaffold1864	1	500000	0.011027072877641902	4136	1248	113176	310952
PACIFIC	ATLANTIC	scaffold1865	1	500000	0.007666243117323168	1017	362	47220	17868
PACIFIC	ATLANTIC	scaffold1866	1	500000	0.0060882800608828	374	16	2628	77116
PACIFIC	ATLANTIC	scaffold1867	1	500000	0.014119839449541285	1343	394	27904	103104
PACIFIC	ATLANTIC	scaffold1868	1	500000	0.008362369337979094	2353	624	74620	127428
PACIFIC	ATLANTIC	scaffold1869	1	500000	0.016780561883067577	979	442	26340	52060
PACIFIC	ATLANTIC	scaffold1870	1	500000	0.004539264639128461	2205	360	79308	100660
PACIFIC	ATLANTIC	scaffold1871	1	500000	0.012340470414513237	2166	936	75848	66488
PACIFIC	ATLANTIC	scaffold1873	1	500000	0.01657092355280601	529	300	18104	24776
PACIFIC	ATLANTIC	scaffold1874	1	500000	0.025561312607944732	1279	1184	46320	65104
PACIFIC	ATLANTIC	scaffold1875	1	500000	0.015030530765617662	5446	3200	212900	140828
PACIFIC	ATLANTIC	scaffold1876	1	500000	0.009693026905096604	3562	1186	122356	174860
PACIFIC	ATLANTIC	scaffold1877	1	500000	0.0038414259373079286	843	100	26032	65616
PACIFIC	ATLANTIC	scaffold1878	1	500000	0.010047846889952153	377	84	8360	49304
PACIFIC	ATLANTIC	scaffold1879	1	500000	0.006895619253650622	2193	510	73960	103832
PACIFIC	ATLANTIC	scaffold1880	1	500000	0.0035844486310586967	5616	586	163484	264484
PACIFIC	ATLANTIC	scaffold1882	1	500000	0.020870859111911663	1391	1066	51076	98492
PACIFIC	ATLANTIC	scaffold1883	1	500000	0.002656707223163407	2213	138	51944	138712
PACIFIC	ATLANTIC	scaffold1884	1	500000	0.010444845205891192	839	278	26616	37576
PACIFIC	ATLANTIC	scaffold1885	1	500000	0.01407784218620608	2113	952	67624	133336
PACIFIC	ATLANTIC	scaffold1887	1	500000	0.015239357296670532	3629	2208	144888	128136
PACIFIC	ATLANTIC	scaffold1888	1	500000	0.02468291469783636	829	794	32168	71704
PACIFIC	ATLANTIC	scaffold1889	1	500000	0.039210546026514866	1932	2094	53404	96164
PACIFIC	ATLANTIC	scaffold1890	1	500000	0.014282984618324257	2219	1196	83736	79592
PACIFIC	ATLANTIC	scaffold1891	1	500000	0.002002002002002002	223	8	3996	10276
PACIFIC	ATLANTIC	scaffold1892	1	500000	0.00715436498184102	4586	1048	146484	204236
PACIFIC	ATLANTIC	scaffold1893	1	500000	0.0230063828068191	4030	2278	99016	249080
PACIFIC	ATLANTIC	scaffold1894	1	500000	0.008629326047358834	2351	758	87840	67232
PACIFIC	ATLANTIC	scaffold1895	1	500000	0.012416200563290888	3730	1252	100836	184028
PACIFIC	ATLANTIC	scaffold1896	1	500000	NA	0	0	0	896
PACIFIC	ATLANTIC	scaffold1897	1	500000	0.010046352277307538	6192	1994	198480	248944
PACIFIC	ATLANTIC	scaffold1898	1	500000	0.0	39	0	484	7324
PACIFIC	ATLANTIC	scaffold1899	1	500000	0.018126463700234192	1698	774	42700	85172
PACIFIC	ATLANTIC	scaffold1900	1	500000	0.001866832607342875	458	24	12856	44616
PACIFIC	ATLANTIC	scaffold1901	1	500000	0.003344407530454042	3567	302	90300	175236
PACIFIC	ATLANTIC	scaffold1902	1	500000	0.02336558886004248	643	396	16948	27468
PACIFIC	ATLANTIC	scaffold1903	1	500000	NA	0	0	0	832
PACIFIC	ATLANTIC	scaffold1904	1	500000	0.007930513595166163	338	126	15888	6192
PACIFIC	ATLANTIC	scaffold1905	1	500000	0.013065064018813691	1136	600	45924	39644
PACIFIC	ATLANTIC	scaffold1906	1	500000	0.0006473888649115235	531	12	18536	17176
PACIFIC	ATLANTIC	scaffold1907	1	500000	0.010357815442561206	1920	704	67968	64448
PACIFIC	ATLANTIC	scaffold1908	1	500000	0.017182490936872696	3877	2294	133508	176572
PACIFIC	ATLANTIC	scaffold1910	1	500000	0.007000335345405768	1531	334	47712	162080
PACIFIC	ATLANTIC	scaffold1911	1	500000	0.028148457047539616	401	270	9592	18760
PACIFIC	ATLANTIC	scaffold1912	1	500000	0.014061765166954067	3706	1794	127580	156580
PACIFIC	ATLANTIC	scaffold1913	1	500000	0.01610576923076923	901	268	16640	60736
PACIFIC	ATLANTIC	scaffold1914	1	500000	0.003506038176860148	748	36	10268	59620
PACIFIC	ATLANTIC	scaffold1915	1	500000	0.0041893590280687055	418	40	9548	46580
PACIFIC	ATLANTIC	scaffold1916	1	500000	0.011293453326274926	919	256	22668	50036
PACIFIC	ATLANTIC	scaffold1917	1	500000	0.00581062417893354	2706	690	118748	60452
PACIFIC	ATLANTIC	scaffold1918	1	500000	0.020010297233608587	4633	4042	201996	147508
PACIFIC	ATLANTIC	scaffold1919	1	500000	0.0025163563160543532	2241	120	47688	181816
PACIFIC	ATLANTIC	scaffold1920	1	500000	0.00024403848835587784	2119	28	114736	80144
PACIFIC	ATLANTIC	scaffold1921	1	500000	0.0023194168323392977	916	28	12072	120216
PACIFIC	ATLANTIC	scaffold1922	1	500000	0.0	21	0	84	20012
PACIFIC	ATLANTIC	scaffold1923	1	500000	0.012679816105590984	834	342	26972	44004
PACIFIC	ATLANTIC	scaffold1924	1	500000	0.012114041018706332	1565	860	70992	37616
PACIFIC	ATLANTIC	scaffold1925	1	500000	0.005981682031086846	3730	802	134076	122564
PACIFIC	ATLANTIC	scaffold1926	1	500000	0.00206433855152245	3627	288	139512	195016
PACIFIC	ATLANTIC	scaffold1927	1	500000	0.009719222462203024	1300	594	61116	22404
PACIFIC	ATLANTIC	scaffold1928	1	500000	0.002345124096150088	710	48	20468	53196
PACIFIC	ATLANTIC	scaffold1930	1	500000	0.014415640660768421	2717	932	64652	139252
PACIFIC	ATLANTIC	scaffold1931	1	500000	0.006996397894153505	1486	202	28872	127288
PACIFIC	ATLANTIC	scaffold1932	1	500000	0.014462809917355372	872	350	24200	93944
PACIFIC	ATLANTIC	scaffold1933	1	500000	0.00215486280706795	925	60	27844	31868
PACIFIC	ATLANTIC	scaffold1934	1	500000	0.008405769414461745	1204	352	41876	91052
PACIFIC	ATLANTIC	scaffold1935	1	500000	0.017263572347997275	1562	912	52828	85284
PACIFIC	ATLANTIC	scaffold1936	1	500000	0.008212956322781136	4513	962	117132	251124
PACIFIC	ATLANTIC	scaffold1937	1	500000	NA	0	0	0	19776
PACIFIC	ATLANTIC	scaffold1938	1	500000	0.01900334951124479	2419	1112	58516	183852
PACIFIC	ATLANTIC	scaffold1939	1	500000	0.013302034428794992	196	34	2556	16964
PACIFIC	ATLANTIC	scaffold1940	1	500000	0.00987416987067459	1321	452	45776	56176
PACIFIC	ATLANTIC	scaffold1941	1	500000	0.011151027446472195	3936	1552	139180	127764
PACIFIC	ATLANTIC	scaffold1942	1	500000	0.018954623779437105	337	132	6964	73484
PACIFIC	ATLANTIC	scaffold1943	1	500000	0.015412996905498692	1522	518	33608	196024
PACIFIC	ATLANTIC	scaffold1944	1	500000	0.0	25	0	200	35320
PACIFIC	ATLANTIC	scaffold1945	1	500000	0.008096941155563454	4353	1458	180068	136732
PACIFIC	ATLANTIC	scaffold1946	1	500000	0.01954585930543188	1135	878	44920	72648
PACIFIC	ATLANTIC	scaffold1947	1	500000	0.005982001058761249	13371	1808	302240	1213664
PACIFIC	ATLANTIC	scaffold1948	1	500000	0.0042622950819672135	756	52	12200	67160
PACIFIC	ATLANTIC	scaffold1949	1	500000	0.007701421800947867	3049	780	101280	124256
PACIFIC	ATLANTIC	scaffold1950	1	500000	0.0	333	0	13640	32184
PACIFIC	ATLANTIC	scaffold1951	1	500000	0.02400800266755585	1248	576	23992	86344
PACIFIC	ATLANTIC	scaffold1952	1	500000	0.009048453006421483	1611	558	61668	66908
PACIFIC	ATLANTIC	scaffold1953	1	500000	0.019053822978584805	1386	936	49124	40284
PACIFIC	ATLANTIC	scaffold1954	1	500000	0.011049723756906077	1922	848	76744	46456
PACIFIC	ATLANTIC	scaffold1955	1	500000	0.00549073438572409	472	64	11656	59512
PACIFIC	ATLANTIC	scaffold1956	1	500000	0.008767965289704421	2216	776	88504	91272
PACIFIC	ATLANTIC	scaffold1957	1	500000	0.0011298827074141828	1052	42	37172	73164
PACIFIC	ATLANTIC	scaffold1958	1	500000	0.007115798095628135	2471	556	78136	132104
PACIFIC	ATLANTIC	scaffold1960	1	500000	0.055384615384615386	1097	1224	22100	76076
PACIFIC	ATLANTIC	scaffold1961	1	500000	0.0038614556517669084	942	66	17092	91324
PACIFIC	ATLANTIC	scaffold1962	1	500000	0.012699446434386193	2278	624	49136	164112
PACIFIC	ATLANTIC	scaffold1963	1	500000	0.0006297229219143577	226	2	3176	23384
PACIFIC	ATLANTIC	scaffold1964	1	500000	0.02086771987738741	1571	1062	50892	88244
PACIFIC	ATLANTIC	scaffold1965	1	500000	0.0013944223107569722	2740	112	80320	111040
PACIFIC	ATLANTIC	scaffold1966	1	500000	0.010930888575458392	1198	496	45376	33856
PACIFIC	ATLANTIC	scaffold1968	1	500000	0.01566951566951567	225	88	5616	8784
PACIFIC	ATLANTIC	scaffold1969	1	500000	0.024573094543940025	331	236	9604	11644
PACIFIC	ATLANTIC	scaffold1970	1	500000	0.014733941064235744	1178	834	56604	25508
PACIFIC	ATLANTIC	scaffold1971	1	500000	0.010055478502080445	1171	290	28840	70424
PACIFIC	ATLANTIC	scaffold1972	1	500000	0.02185910829029842	2658	2218	101468	181732
PACIFIC	ATLANTIC	scaffold1973	1	500000	0.042976716519374576	2108	4046	94144	67840
PACIFIC	ATLANTIC	scaffold1974	1	500000	0.008408221372008185	2143	378	44956	118436
PACIFIC	ATLANTIC	scaffold1975	1	500000	0.01658505765281946	583	420	25324	24020
PACIFIC	ATLANTIC	scaffold1976	1	500000	0.02010663965922969	3965	2700	134284	126452
PACIFIC	ATLANTIC	scaffold1977	1	500000	0.03310058625913971	1575	2010	60724	47884
PACIFIC	ATLANTIC	scaffold1978	1	500000	0.012147494420775005	4679	1916	157728	263840
PACIFIC	ATLANTIC	scaffold1979	1	500000	0.013922149612371636	2239	1372	98548	52300
PACIFIC	ATLANTIC	scaffold1980	1	500000	0.009988316092445356	3635	1402	140364	120820
PACIFIC	ATLANTIC	scaffold1981	1	500000	0.0056579372777238925	1026	140	24744	67160
PACIFIC	ATLANTIC	scaffold1982	1	500000	0.006985751832895283	632	202	28916	61772
PACIFIC	ATLANTIC	scaffold1983	1	500000	0.009490590525632706	671	234	24656	32560
PACIFIC	ATLANTIC	scaffold1985	1	500000	0.0	70	0	348	22500
PACIFIC	ATLANTIC	scaffold1986	1	500000	0.014329647320552247	2359	876	61132	135412
PACIFIC	ATLANTIC	scaffold1987	1	500000	0.01110260336906585	281	58	5224	73240
PACIFIC	ATLANTIC	scaffold1988	1	500000	0.011899026881202429	2529	988	83032	79528
PACIFIC	ATLANTIC	scaffold1989	1	500000	0.00662519250415504	6475	1738	262332	194372
PACIFIC	ATLANTIC	scaffold1990	1	500000	0.006867406233491812	234	52	7572	17772
PACIFIC	ATLANTIC	scaffold1991	1	500000	0.006429728635074929	1656	254	39504	149552
PACIFIC	ATLANTIC	scaffold1992	1	500000	0.012849964106245513	1618	716	55720	48024
PACIFIC	ATLANTIC	scaffold1993	1	500000	0.010960572385446796	1115	288	26276	47580
PACIFIC	ATLANTIC	scaffold1994	1	500000	0.009009828904259191	604	198	21976	16744
PACIFIC	ATLANTIC	scaffold1995	1	500000	NA	0	0	0	15552
PACIFIC	ATLANTIC	scaffold1996	1	500000	0.012043512043512044	368	124	10296	15816
PACIFIC	ATLANTIC	scaffold1997	1	500000	0.010408987186238372	2869	1186	113940	99052
PACIFIC	ATLANTIC	scaffold1998	1	500000	0.008473997129775165	4418	992	117064	197624
PACIFIC	ATLANTIC	scaffold1999	1	500000	0.02023482694381802	4226	3302	163184	866192
PACIFIC	ATLANTIC	scaffold2000	1	500000	0.009852216748768473	375	64	6496	61472
PACIFIC	ATLANTIC	scaffold2001	1	500000	0.011678748130249684	1272	406	34764	65588
PACIFIC	ATLANTIC	scaffold2002	1	500000	0.006157015883663544	3908	1028	166964	115724
PACIFIC	ATLANTIC	scaffold2003	1	500000	0.028711299285525273	1632	2170	75580	36676
PACIFIC	ATLANTIC	scaffold2004	1	500000	0.02195804195804196	1102	628	28600	96328
PACIFIC	ATLANTIC	scaffold2005	1	500000	0.008653904959941288	1719	566	65404	73540
PACIFIC	ATLANTIC	scaffold2006	1	500000	0.015020277374455515	1760	1200	79892	50988
PACIFIC	ATLANTIC	scaffold2007	1	500000	0.0	46	0	232	20952
PACIFIC	ATLANTIC	scaffold2008	1	500000	0.013781788351107466	717	336	24380	38788
PACIFIC	ATLANTIC	scaffold2009	1	500000	0.025794339444041272	4263	3270	126772	168396
PACIFIC	ATLANTIC	scaffold2010	1	500000	0.028916012786980527	1272	1194	41292	42356
PACIFIC	ATLANTIC	scaffold2011	1	500000	0.006799417192812044	764	112	16472	93800
PACIFIC	ATLANTIC	scaffold2012	1	500000	0.011929824561403509	402	136	11400	38520
PACIFIC	ATLANTIC	scaffold2014	1	500000	0.007395234182415777	2872	540	73020	148868
PACIFIC	ATLANTIC	scaffold2015	1	500000	0.013130544993662865	2008	1036	78900	88844
PACIFIC	ATLANTIC	scaffold2016	1	500000	0.0044349368673693	1044	170	38332	35012
PACIFIC	ATLANTIC	scaffold2017	1	500000	0.007736943907156673	198	64	8272	12144
PACIFIC	ATLANTIC	scaffold2018	1	500000	0.006548954338229974	7818	2172	331656	190008
PACIFIC	ATLANTIC	scaffold2020	1	500000	0.0	668	0	6892	76820
PACIFIC	ATLANTIC	scaffold2021	1	500000	0.011248345831495369	491	204	18136	32872
PACIFIC	ATLANTIC	scaffold2022	1	500000	0.010372714486638537	1585	472	45504	85248
PACIFIC	ATLANTIC	scaffold2024	1	500000	0.01718484573144234	1923	1740	101252	30652
PACIFIC	ATLANTIC	scaffold2025	1	500000	0.0	879	0	28732	34052
PACIFIC	ATLANTIC	scaffold2026	1	500000	0.0	249	0	4460	12244
PACIFIC	ATLANTIC	scaffold2028	1	500000	0.010035559067562228	1610	508	50620	90308
PACIFIC	ATLANTIC	scaffold2029	1	500000	0.010468867989290863	1445	610	58268	46052
PACIFIC	ATLANTIC	scaffold2030	1	500000	0.008962868117797696	2687	644	71852	194900
PACIFIC	ATLANTIC	scaffold2031	1	500000	0.02348993288590604	281	266	11324	22980
PACIFIC	ATLANTIC	scaffold2033	1	500000	0.00803306212062508	4029	1244	154860	162132
PACIFIC	ATLANTIC	scaffold2034	1	500000	0.008833735533987423	5532	2006	227084	209460
PACIFIC	ATLANTIC	scaffold2035	1	500000	0.004270652609101829	2362	256	59944	209944
PACIFIC	ATLANTIC	scaffold2036	1	500000	0.000811935451131635	1245	32	39412	71820
PACIFIC	ATLANTIC	scaffold2037	1	500000	0.00336417157275021	959	64	19024	68336
PACIFIC	ATLANTIC	scaffold2038	1	500000	0.01532033426183844	251	44	2872	77384
PACIFIC	ATLANTIC	scaffold2039	1	500000	0.00328750747160789	638	44	13384	68088
PACIFIC	ATLANTIC	scaffold2040	1	500000	0.007829600942919684	1180	186	23756	80820
PACIFIC	ATLANTIC	scaffold2043	1	500000	0.011074532905945884	4274	1534	138516	154412
PACIFIC	ATLANTIC	scaffold2044	1	500000	0.004436676525947835	940	132	29752	42632
PACIFIC	ATLANTIC	scaffold2045	1	500000	0.013084112149532711	776	196	14980	57468
PACIFIC	ATLANTIC	scaffold2046	1	500000	0.007272508714989782	690	242	33276	10884
PACIFIC	ATLANTIC	scaffold2047	1	500000	0.02540983606557377	232	248	9760	13664
PACIFIC	ATLANTIC	scaffold2048	1	500000	0.008456659619450317	461	112	13244	65412
PACIFIC	ATLANTIC	scaffold2049	1	500000	0.005038167938931298	816	66	13100	105428
PACIFIC	ATLANTIC	scaffold2051	1	500000	0.0404587448231921	324	508	12556	37172
PACIFIC	ATLANTIC	scaffold2052	1	500000	0.011311607864260706	1274	504	44556	39540
PACIFIC	ATLANTIC	scaffold2053	1	500000	0.0	417	0	5824	48000
PACIFIC	ATLANTIC	scaffold2054	1	500000	0.006901588460836224	5131	1512	219080	109688
PACIFIC	ATLANTIC	scaffold2055	1	500000	0.016692570718060306	2106	1074	64340	80748
PACIFIC	ATLANTIC	scaffold2056	1	500000	0.00909090909090909	605	138	15180	46708
PACIFIC	ATLANTIC	scaffold2057	1	500000	0.009301763711041314	778	154	16556	44884
PACIFIC	ATLANTIC	scaffold2058	1	500000	0.002398750418386701	3146	172	71704	387176
PACIFIC	ATLANTIC	scaffold2059	1	500000	0.00042022692253817064	1126	12	28556	131188
PACIFIC	ATLANTIC	scaffold2060	1	500000	0.006365900913368392	1441	276	43356	128036
PACIFIC	ATLANTIC	scaffold2061	1	500000	0.007793986966824645	3013	842	108032	96256
PACIFIC	ATLANTIC	scaffold2062	1	500000	0.03369792504423355	1148	1676	49736	35704
PACIFIC	ATLANTIC	scaffold2063	1	500000	0.013555265078853107	7061	3194	235628	249364
PACIFIC	ATLANTIC	scaffold2064	1	500000	0.004358940744625065	2281	266	61024	144672
PACIFIC	ATLANTIC	scaffold2065	1	500000	0.01374357478764901	3125	1508	109724	173604
PACIFIC	ATLANTIC	scaffold2066	1	500000	0.019230769230769232	252	84	4368	17968
PACIFIC	ATLANTIC	scaffold2067	1	500000	0.006905099150141643	241	78	11296	35808
PACIFIC	ATLANTIC	scaffold2068	1	500000	0.0004337588300904697	1540	28	64552	51288
PACIFIC	ATLANTIC	scaffold2069	1	500000	0.0	274	0	3840	51712
PACIFIC	ATLANTIC	scaffold2070	1	500000	0.0012135922330097086	1108	24	19776	84224
PACIFIC	ATLANTIC	scaffold2071	1	500000	0.008265032026999105	1876	480	58076	133348
PACIFIC	ATLANTIC	scaffold2072	1	500000	0.010481224936201239	1689	690	65832	50904
PACIFIC	ATLANTIC	scaffold2073	1	500000	0.0	387	0	3332	133436
PACIFIC	ATLANTIC	scaffold2074	1	500000	0.013745527112579136	3152	1598	116256	134240
PACIFIC	ATLANTIC	scaffold2075	1	500000	0.021547543396100204	6317	5154	239192	208424
PACIFIC	ATLANTIC	scaffold2076	1	500000	0.008572057569003	4360	1246	145356	148724
PACIFIC	ATLANTIC	scaffold2077	1	500000	0.010588368880225582	5594	2238	211364	163932
PACIFIC	ATLANTIC	scaffold2078	1	500000	0.0076481835564053535	1560	304	39748	74108
PACIFIC	ATLANTIC	scaffold2080	1	500000	0.008721819851066	3276	1026	117636	122236
PACIFIC	ATLANTIC	scaffold2081	1	500000	0.008299537866641516	3617	1408	169648	88144
PACIFIC	ATLANTIC	scaffold2082	1	500000	0.02237381393520858	2113	1594	71244	108148
PACIFIC	ATLANTIC	scaffold2083	1	500000	0.005688202247191011	2487	486	85440	140928
PACIFIC	ATLANTIC	scaffold2085	1	500000	0.007311987661020822	3803	1024	140044	111092
PACIFIC	ATLANTIC	scaffold2086	1	500000	0.015162178702570379	3516	1982	130720	104416
PACIFIC	ATLANTIC	scaffold2088	1	500000	0.02152317880794702	364	104	4832	34912
PACIFIC	ATLANTIC	scaffold2089	1	500000	0.0	24	0	188	52932
PACIFIC	ATLANTIC	scaffold2090	1	500000	0.04377564979480164	227	128	2924	58068
PACIFIC	ATLANTIC	scaffold2091	1	500000	0.0	1177	0	52692	39916
PACIFIC	ATLANTIC	scaffold2092	1	500000	0.02007696168646478	761	480	23908	34972
PACIFIC	ATLANTIC	scaffold2093	1	500000	0.030007681966583447	865	1250	41656	18120
PACIFIC	ATLANTIC	scaffold2094	1	500000	0.01953846153846154	539	254	13000	27128
PACIFIC	ATLANTIC	scaffold2095	1	500000	0.027069586082783443	730	722	26672	28112
PACIFIC	ATLANTIC	scaffold2096	1	500000	0.009541895250152388	2709	814	85308	111556
PACIFIC	ATLANTIC	scaffold2097	1	500000	0.005703422053231939	206	42	7364	5820
PACIFIC	ATLANTIC	scaffold2099	1	500000	0.005874865367668658	2260	480	81704	137816
PACIFIC	ATLANTIC	scaffold2100	1	500000	0.00299534058131795	901	54	18028	61460
PACIFIC	ATLANTIC	scaffold2101	1	500000	0.015186227662499182	1578	928	61108	62092
PACIFIC	ATLANTIC	scaffold2103	1	500000	0.017276014463640015	601	344	19912	68408
PACIFIC	ATLANTIC	scaffold2104	1	500000	0.004348685510970548	701	88	20236	27508
PACIFIC	ATLANTIC	scaffold2105	1	500000	0.015266575887713418	4014	1166	76376	249896
PACIFIC	ATLANTIC	scaffold2106	1	500000	0.009607632356893308	2554	572	59536	141104
PACIFIC	ATLANTIC	scaffold2107	1	500000	0.00839105905877312	4175	940	112024	275944
PACIFIC	ATLANTIC	scaffold2108	1	500000	0.005372576500817566	584	92	17124	70940
PACIFIC	ATLANTIC	scaffold2109	1	500000	0.01074974115354163	1898	706	65676	72500
PACIFIC	ATLANTIC	scaffold2110	1	500000	0.012302623133210663	2238	1150	93476	82652
PACIFIC	ATLANTIC	scaffold2111	1	500000	0.000578368999421631	744	8	13832	64568
PACIFIC	ATLANTIC	scaffold2112	1	500000	0.01802453264770475	3409	2692	149352	76376
PACIFIC	ATLANTIC	scaffold2113	1	500000	0.01923414719831372	783	438	22772	27596
PACIFIC	ATLANTIC	scaffold2114	1	500000	0.019545508065465678	955	664	33972	33164
PACIFIC	ATLANTIC	scaffold2115	1	500000	0.013414634146341463	524	286	21320	41912
PACIFIC	ATLANTIC	scaffold2116	1	500000	0.007821901323706379	5611	1560	199440	326192
PACIFIC	ATLANTIC	scaffold2117	1	500000	0.028036813555189857	2198	1840	65628	90276
PACIFIC	ATLANTIC	scaffold2118	1	500000	0.0174512987012987	759	258	14784	88576
PACIFIC	ATLANTIC	scaffold2119	1	500000	0.012076207620762076	926	322	26664	70360
PACIFIC	ATLANTIC	scaffold2120	1	500000	0.0	905	0	29764	34620
PACIFIC	ATLANTIC	scaffold2121	1	500000	0.011761197985687782	1589	710	60368	62448
PACIFIC	ATLANTIC	scaffold2122	1	500000	0.011787180656934307	17793	8268	701440	500608
PACIFIC	ATLANTIC	scaffold2123	1	500000	0.005207788129383439	1985	398	76424	88120
PACIFIC	ATLANTIC	scaffold2124	1	500000	0.008310926423857248	457	136	16364	29844
PACIFIC	ATLANTIC	scaffold2125	1	500000	0.009557129447905112	2050	448	46876	153316
PACIFIC	ATLANTIC	scaffold2126	1	500000	0.01239087580963109	1208	704	56816	20496
PACIFIC	ATLANTIC	scaffold2127	1	500000	0.012829464129865596	833	294	22916	39612
PACIFIC	ATLANTIC	scaffold2128	1	500000	0.046126552335895916	231	312	6764	8404
PACIFIC	ATLANTIC	scaffold2129	1	500000	0.0	208	0	2260	54828
PACIFIC	ATLANTIC	scaffold2130	1	500000	0.029051318525002735	772	1062	36556	23604
PACIFIC	ATLANTIC	scaffold2131	1	500000	0.028962305341289477	757	796	27484	38820
PACIFIC	ATLANTIC	scaffold2132	1	500000	0.00771684773236765	1559	358	46392	132296
PACIFIC	ATLANTIC	scaffold2133	1	500000	0.016500434470512675	7871	3494	211752	440472
PACIFIC	ATLANTIC	scaffold2134	1	500000	0.013688994697543555	1380	506	36964	102940
PACIFIC	ATLANTIC	scaffold2135	1	500000	0.013100310952435794	1848	910	69464	50408
PACIFIC	ATLANTIC	scaffold2136	1	500000	0.010380622837370242	1370	384	36992	118848
PACIFIC	ATLANTIC	scaffold2137	1	500000	0.009611783797278742	1232	308	32044	79636
PACIFIC	ATLANTIC	scaffold2139	1	500000	0.014636867210340052	10139	4566	311952	429040
PACIFIC	ATLANTIC	scaffold2140	1	500000	0.01663410880246256	2257	1124	67572	114060
PACIFIC	ATLANTIC	scaffold2141	1	500000	0.013358070500927645	746	288	21560	30792
PACIFIC	ATLANTIC	scaffold2142	1	500000	0.009490280116332466	708	248	26132	28076
PACIFIC	ATLANTIC	scaffold2144	1	500000	0.008379637927944076	1720	374	44632	128936
PACIFIC	ATLANTIC	scaffold2145	1	500000	0.0182648401826484	1472	608	33288	96504
PACIFIC	ATLANTIC	scaffold2146	1	500000	0.00830320074996652	1525	248	29868	124628
PACIFIC	ATLANTIC	scaffold2147	1	500000	0.007894931011584151	2090	428	54212	95548
PACIFIC	ATLANTIC	scaffold2148	1	500000	0.028174305033809167	406	450	15972	153884
PACIFIC	ATLANTIC	scaffold2149	1	500000	0.018398340065779308	5571	3334	181212	227428
PACIFIC	ATLANTIC	scaffold2150	1	500000	0.0	136	0	3056	20880
PACIFIC	ATLANTIC	scaffold2151	1	500000	0.012524194466583172	1617	440	35132	141316
PACIFIC	ATLANTIC	scaffold2154	1	500000	0.00161894161691794	1298	64	39532	65620
PACIFIC	ATLANTIC	scaffold2155	1	500000	0.032030749519538756	401	600	18732	19732
PACIFIC	ATLANTIC	scaffold2156	1	500000	0.010964106333455837	1955	358	32652	171444
PACIFIC	ATLANTIC	scaffold2157	1	500000	0.014130434782608696	4151	1794	126960	179216
PACIFIC	ATLANTIC	scaffold2158	1	500000	0.0028107432854465957	158	18	6404	15676
PACIFIC	ATLANTIC	scaffold2159	1	500000	0.003076923076923077	336	20	6500	42396
PACIFIC	ATLANTIC	scaffold2160	1	500000	0.017776794276019768	2016	964	54228	109996
PACIFIC	ATLANTIC	scaffold2161	1	500000	0.01588904859951051	3338	1636	102964	184524
PACIFIC	ATLANTIC	scaffold2162	1	500000	0.01739234259332962	4327	1748	100504	206696
PACIFIC	ATLANTIC	scaffold2163	1	500000	0.007101300479123888	1799	332	46752	260192
PACIFIC	ATLANTIC	scaffold2164	1	500000	0.014022209674383588	4978	2682	191268	229020
PACIFIC	ATLANTIC	scaffold2165	1	500000	0.014453914418768123	1477	658	45524	77740
PACIFIC	ATLANTIC	scaffold2166	1	500000	0.019048219748336436	4202	2416	126836	239436
PACIFIC	ATLANTIC	scaffold2167	1	500000	0.01077943615257048	2072	754	69948	75204
PACIFIC	ATLANTIC	scaffold2169	1	500000	0.03547297297297297	154	84	2368	28160
PACIFIC	ATLANTIC	scaffold2170	1	500000	0.0	31	0	288	15328
