pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
PACIFIC	ATLANTIC	scaffold1803	1	500000	0.2503042102207326	257
PACIFIC	ATLANTIC	scaffold1804	1	500000	0.7314150170849493	58
PACIFIC	ATLANTIC	scaffold1805	100001	600000	0.5814103285844086	59
PACIFIC	ATLANTIC	scaffold1806	1	500000	0.13585418817941375	130
PACIFIC	ATLANTIC	scaffold1807	100001	600000	-1.0000000000000004	14
PACIFIC	ATLANTIC	scaffold1809	100001	600000	0.27279562171345834	148
PACIFIC	ATLANTIC	scaffold1810	1	500000	0.6663484007869167	77
PACIFIC	ATLANTIC	scaffold1812	1	500000	0.35866135779446606	29
PACIFIC	ATLANTIC	scaffold1813	1	500000	0.8256081455289057	36
PACIFIC	ATLANTIC	scaffold1815	1	500000	0.4820618213785075	31
PACIFIC	ATLANTIC	scaffold1816	1	500000	0.4195474728301899	66
PACIFIC	ATLANTIC	scaffold1817	1	500000	0.6017268351217515	74
PACIFIC	ATLANTIC	scaffold1818	1	500000	0.7420898022371251	34
PACIFIC	ATLANTIC	scaffold1819	1	500000	NA	7
PACIFIC	ATLANTIC	scaffold1820	1	500000	0.651661656237533	103
PACIFIC	ATLANTIC	scaffold1822	1	500000	-0.07868527668863408	11
PACIFIC	ATLANTIC	scaffold1823	1	500000	0.6655918931368032	22
PACIFIC	ATLANTIC	scaffold1824	100001	600000	0.7474743943789982	19
PACIFIC	ATLANTIC	scaffold1826	1	500000	0.06456294770354415	19
PACIFIC	ATLANTIC	scaffold1827	1	500000	0.1813648397198312	95
PACIFIC	ATLANTIC	scaffold1828	1	500000	0.056252284597174074	15
PACIFIC	ATLANTIC	scaffold1829	1	500000	0.6373296075808472	86
PACIFIC	ATLANTIC	scaffold1830	1	500000	0.3598511665148208	32
PACIFIC	ATLANTIC	scaffold1831	1	500000	0.6889831499139961	46
PACIFIC	ATLANTIC	scaffold1832	100001	600000	0.7798792298051727	8
PACIFIC	ATLANTIC	scaffold1833	1	500000	0.5625166961167071	127
PACIFIC	ATLANTIC	scaffold1834	100001	600000	0.2981004833089806	25
PACIFIC	ATLANTIC	scaffold1835	1	500000	0.48437384835605063	36
PACIFIC	ATLANTIC	scaffold1836	100001	600000	0.2689814403694166	6
PACIFIC	ATLANTIC	scaffold1837	1	500000	0.44803100807764623	123
PACIFIC	ATLANTIC	scaffold1838	100001	600000	0.8969434863766602	4
PACIFIC	ATLANTIC	scaffold1841	1	500000	0.6290265686509674	39
PACIFIC	ATLANTIC	scaffold1842	1	500000	0.2743847963188672	56
PACIFIC	ATLANTIC	scaffold1844	1	500000	0.4078843626806833	44
PACIFIC	ATLANTIC	scaffold1845	1	500000	0.7970811915982301	30
PACIFIC	ATLANTIC	scaffold1847	1	500000	0.5806832774751992	49
PACIFIC	ATLANTIC	scaffold1848	100001	600000	0.6000000000000001	2
PACIFIC	ATLANTIC	scaffold1849	1	500000	0.7191372904783865	61
PACIFIC	ATLANTIC	scaffold1850	1	500000	0.5039658149567746	107
PACIFIC	ATLANTIC	scaffold1851	1	500000	0.6889496780076367	20
PACIFIC	ATLANTIC	scaffold1853	1	500000	0.32504239683436975	10
PACIFIC	ATLANTIC	scaffold1854	100001	600000	0.36395154371721034	77
PACIFIC	ATLANTIC	scaffold1855	1	500000	0.5274529754495298	79
PACIFIC	ATLANTIC	scaffold1856	1	500000	0.5915899152454976	37
PACIFIC	ATLANTIC	scaffold1857	1	500000	0.699858804545149	17
PACIFIC	ATLANTIC	scaffold1858	1	500000	0.4717741935483871	5
PACIFIC	ATLANTIC	scaffold1859	1	500000	0.43618598744877307	81
PACIFIC	ATLANTIC	scaffold1861	100001	600000	0.1964270969031195	49
PACIFIC	ATLANTIC	scaffold1862	1	500000	0.9277161034486078	41
PACIFIC	ATLANTIC	scaffold1863	1	500000	0.33681533796453206	60
PACIFIC	ATLANTIC	scaffold1864	1	500000	0.5270107976053369	99
PACIFIC	ATLANTIC	scaffold1865	1	500000	0.5077118313158923	16
PACIFIC	ATLANTIC	scaffold1866	1	500000	0.25	6
PACIFIC	ATLANTIC	scaffold1867	1	500000	0.15954901525653822	42
PACIFIC	ATLANTIC	scaffold1868	1	500000	0.7330527848432792	44
PACIFIC	ATLANTIC	scaffold1869	1	500000	0.3956167072277241	43
PACIFIC	ATLANTIC	scaffold1870	1	500000	0.6141525790660871	28
PACIFIC	ATLANTIC	scaffold1871	1	500000	0.6154877948161857	62
PACIFIC	ATLANTIC	scaffold1873	1	500000	0.15592124194641838	30
PACIFIC	ATLANTIC	scaffold1874	100001	600000	0.3063376170847141	73
PACIFIC	ATLANTIC	scaffold1875	1	500000	0.7236589873989151	152
PACIFIC	ATLANTIC	scaffold1876	1	500000	0.5341750129666217	90
PACIFIC	ATLANTIC	scaffold1877	100001	600000	0.23108288647718742	14
PACIFIC	ATLANTIC	scaffold1878	1	500000	0.34205092911218177	4
PACIFIC	ATLANTIC	scaffold1879	1	500000	0.2653483071782255	65
PACIFIC	ATLANTIC	scaffold1880	1	500000	0.5619348201927065	51
PACIFIC	ATLANTIC	scaffold1882	1	500000	0.4609006490801339	92
PACIFIC	ATLANTIC	scaffold1883	1	500000	0.5902599716139735	8
PACIFIC	ATLANTIC	scaffold1884	1	500000	0.6053284437820619	23
PACIFIC	ATLANTIC	scaffold1885	1	500000	0.42347293995413393	88
PACIFIC	ATLANTIC	scaffold1887	1	500000	0.8052604626742205	99
PACIFIC	ATLANTIC	scaffold1888	1	500000	0.926868530203156	32
PACIFIC	ATLANTIC	scaffold1889	1	500000	0.5894782243137134	135
PACIFIC	ATLANTIC	scaffold1890	1	500000	0.6138261617050065	76
PACIFIC	ATLANTIC	scaffold1891	100001	600000	1.0	1
PACIFIC	ATLANTIC	scaffold1892	100001	600000	0.3888967748476832	104
PACIFIC	ATLANTIC	scaffold1893	1	500000	0.7363881974021071	137
PACIFIC	ATLANTIC	scaffold1894	1	500000	0.6075653051769238	39
PACIFIC	ATLANTIC	scaffold1895	1	500000	0.8770456318023798	95
PACIFIC	ATLANTIC	scaffold1897	1	500000	0.9000683563729751	76
PACIFIC	ATLANTIC	scaffold1899	1	500000	0.5590459010794595	62
PACIFIC	ATLANTIC	scaffold1900	1	500000	0.7644670050761422	3
PACIFIC	ATLANTIC	scaffold1901	1	500000	0.34280644474412664	39
PACIFIC	ATLANTIC	scaffold1902	1	500000	0.5494894456789289	36
PACIFIC	ATLANTIC	scaffold1904	1	500000	0.3545232273838631	10
PACIFIC	ATLANTIC	scaffold1905	100001	600000	0.669434641201301	38
PACIFIC	ATLANTIC	scaffold1906	100001	600000	1.0	1
PACIFIC	ATLANTIC	scaffold1907	100001	600000	0.45224700082858066	54
PACIFIC	ATLANTIC	scaffold1908	1	500000	0.23487651093509557	226
PACIFIC	ATLANTIC	scaffold1910	1	500000	0.303603152188767	56
PACIFIC	ATLANTIC	scaffold1911	1	500000	0.7475198498879373	23
PACIFIC	ATLANTIC	scaffold1912	1	500000	0.6859602820702264	104
PACIFIC	ATLANTIC	scaffold1913	1	500000	0.6438871473354233	26
PACIFIC	ATLANTIC	scaffold1914	1	500000	0.184528034066714	10
PACIFIC	ATLANTIC	scaffold1915	1	500000	0.8229813664596274	12
PACIFIC	ATLANTIC	scaffold1916	200001	700000	0.3409168516305276	18
PACIFIC	ATLANTIC	scaffold1917	1	500000	0.6519244464722551	52
PACIFIC	ATLANTIC	scaffold1918	1	500000	0.6711385064646859	203
PACIFIC	ATLANTIC	scaffold1919	1	500000	0.944911629071636	12
PACIFIC	ATLANTIC	scaffold1920	100001	600000	0.06234452887982752	7
PACIFIC	ATLANTIC	scaffold1921	1	500000	-0.25000000000000006	4
PACIFIC	ATLANTIC	scaffold1922	1	500000	NA	4
PACIFIC	ATLANTIC	scaffold1923	1	500000	0.204012183289971	53
PACIFIC	ATLANTIC	scaffold1924	1	500000	0.7108151655223208	40
PACIFIC	ATLANTIC	scaffold1925	1	500000	0.6155474021738457	46
PACIFIC	ATLANTIC	scaffold1926	1	500000	0.7605669831620446	23
PACIFIC	ATLANTIC	scaffold1927	1	500000	0.7102284420662688	31
PACIFIC	ATLANTIC	scaffold1928	100001	600000	0.15497813387812429	9
PACIFIC	ATLANTIC	scaffold1930	1	500000	0.5480555777950841	55
PACIFIC	ATLANTIC	scaffold1931	1	500000	0.5291369602733278	24
PACIFIC	ATLANTIC	scaffold1932	1	500000	0.5623484827374815	49
PACIFIC	ATLANTIC	scaffold1933	1	500000	0.5296853733631091	5
PACIFIC	ATLANTIC	scaffold1934	100001	600000	0.17440691478719111	44
PACIFIC	ATLANTIC	scaffold1935	1	500000	0.7752450529276569	53
PACIFIC	ATLANTIC	scaffold1936	1	500000	0.5931138478209275	75
PACIFIC	ATLANTIC	scaffold1937	1	500000	0.0	10
PACIFIC	ATLANTIC	scaffold1938	1	500000	0.6790087957529822	66
PACIFIC	ATLANTIC	scaffold1939	1	500000	0.3704496788008565	5
PACIFIC	ATLANTIC	scaffold1940	1	500000	0.7700391515844395	35
PACIFIC	ATLANTIC	scaffold1941	1	500000	0.6214622708406214	94
PACIFIC	ATLANTIC	scaffold1942	1	500000	0.2607460952626824	22
PACIFIC	ATLANTIC	scaffold1943	1	500000	0.30914905628139083	73
PACIFIC	ATLANTIC	scaffold1944	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold1945	1	500000	0.7795473481485529	62
PACIFIC	ATLANTIC	scaffold1946	1	500000	0.15074799375530665	83
PACIFIC	ATLANTIC	scaffold1947	1	500000	0.524265233776459	164
PACIFIC	ATLANTIC	scaffold1948	1	500000	-0.4250000000000001	13
PACIFIC	ATLANTIC	scaffold1949	1	500000	0.6903730725378731	52
PACIFIC	ATLANTIC	scaffold1950	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold1951	1	500000	0.8793052516508144	44
PACIFIC	ATLANTIC	scaffold1952	100001	600000	0.5573957414604925	29
PACIFIC	ATLANTIC	scaffold1953	1	500000	0.7101768860764213	46
PACIFIC	ATLANTIC	scaffold1954	1	500000	0.8748258021618786	37
PACIFIC	ATLANTIC	scaffold1955	1	500000	0.46031890743661513	11
PACIFIC	ATLANTIC	scaffold1956	1	500000	0.5046454061800127	71
PACIFIC	ATLANTIC	scaffold1957	1	500000	0.56	12
PACIFIC	ATLANTIC	scaffold1958	1	500000	0.402810606386179	47
PACIFIC	ATLANTIC	scaffold1960	1	500000	0.393609338955068	163
PACIFIC	ATLANTIC	scaffold1961	1	500000	0.40397124921769806	8
PACIFIC	ATLANTIC	scaffold1962	100001	600000	0.5345507495018594	72
PACIFIC	ATLANTIC	scaffold1963	100001	600000	-0.15789473684210517	2
PACIFIC	ATLANTIC	scaffold1964	1	500000	0.7187332574091911	61
PACIFIC	ATLANTIC	scaffold1965	1	500000	-0.0901520563322788	18
PACIFIC	ATLANTIC	scaffold1966	100001	600000	0.5074012617192681	34
PACIFIC	ATLANTIC	scaffold1968	1	500000	0.6546762589928058	8
PACIFIC	ATLANTIC	scaffold1969	1	500000	0.7996233997117641	11
PACIFIC	ATLANTIC	scaffold1970	1	500000	0.5580248839388282	48
PACIFIC	ATLANTIC	scaffold1971	100001	600000	0.7084755723409588	23
PACIFIC	ATLANTIC	scaffold1972	100001	600000	0.5440409313383244	155
PACIFIC	ATLANTIC	scaffold1973	1	500000	0.4538918017556755	292
PACIFIC	ATLANTIC	scaffold1974	1	500000	0.6777661036127052	26
PACIFIC	ATLANTIC	scaffold1975	1	500000	0.7307811052794073	16
PACIFIC	ATLANTIC	scaffold1976	1	500000	0.7355583527673449	146
PACIFIC	ATLANTIC	scaffold1977	1	500000	0.8085817966028729	87
PACIFIC	ATLANTIC	scaffold1978	1	500000	0.43283132249287115	186
PACIFIC	ATLANTIC	scaffold1979	1	500000	0.7895923316348127	61
PACIFIC	ATLANTIC	scaffold1980	1	500000	0.6330547524617697	77
PACIFIC	ATLANTIC	scaffold1981	1	500000	0.45398196813726965	17
PACIFIC	ATLANTIC	scaffold1982	1	500000	0.10189080709898928	27
PACIFIC	ATLANTIC	scaffold1983	100001	600000	0.5505957601845981	21
PACIFIC	ATLANTIC	scaffold1986	1	500000	0.5564717419578551	67
PACIFIC	ATLANTIC	scaffold1987	100001	600000	0.2868702688593057	6
PACIFIC	ATLANTIC	scaffold1988	1	500000	0.6169986974935935	63
PACIFIC	ATLANTIC	scaffold1989	1	500000	0.7924670123865409	68
PACIFIC	ATLANTIC	scaffold1990	100001	600000	0.15049206980645832	10
PACIFIC	ATLANTIC	scaffold1991	100001	600000	0.7036272910469245	25
PACIFIC	ATLANTIC	scaffold1992	1	500000	0.5981861082118501	41
PACIFIC	ATLANTIC	scaffold1993	1	500000	0.812535495287872	17
PACIFIC	ATLANTIC	scaffold1994	100001	600000	0.44847826724972856	17
PACIFIC	ATLANTIC	scaffold1996	1	500000	0.282171076655332	8
PACIFIC	ATLANTIC	scaffold1997	100001	600000	0.6343773356189089	74
PACIFIC	ATLANTIC	scaffold1998	1	500000	0.4729222715422363	102
PACIFIC	ATLANTIC	scaffold1999	1	500000	0.5173385438807458	270
PACIFIC	ATLANTIC	scaffold2000	100001	600000	0.2117962466487936	23
PACIFIC	ATLANTIC	scaffold2001	1	500000	0.6804945432606455	40
PACIFIC	ATLANTIC	scaffold2002	1	500000	0.3570303076931464	93
PACIFIC	ATLANTIC	scaffold2003	1	500000	0.5588397829405749	115
PACIFIC	ATLANTIC	scaffold2004	1	500000	0.5942123154173303	39
PACIFIC	ATLANTIC	scaffold2005	1	500000	0.45906258872185446	39
PACIFIC	ATLANTIC	scaffold2006	1	500000	0.5210678078863907	86
PACIFIC	ATLANTIC	scaffold2008	1	500000	0.6655355679948519	27
PACIFIC	ATLANTIC	scaffold2009	100001	600000	0.7631021750622929	158
PACIFIC	ATLANTIC	scaffold2010	1	500000	0.925518901589213	46
PACIFIC	ATLANTIC	scaffold2011	1	500000	0.39753587743989666	20
PACIFIC	ATLANTIC	scaffold2012	100001	600000	0.08682072047910935	36
PACIFIC	ATLANTIC	scaffold2014	100001	600000	0.8341076304717713	25
PACIFIC	ATLANTIC	scaffold2015	1	500000	0.9219586731171213	35
PACIFIC	ATLANTIC	scaffold2016	1	500000	0.6250944822373394	13
PACIFIC	ATLANTIC	scaffold2017	1	500000	0.01836855812949708	15
PACIFIC	ATLANTIC	scaffold2018	1	500000	0.6777797362980701	114
PACIFIC	ATLANTIC	scaffold2021	100001	600000	0.974363807728558	7
PACIFIC	ATLANTIC	scaffold2022	1	500000	0.43506649751274656	53
PACIFIC	ATLANTIC	scaffold2024	100001	600000	0.43282684173302977	90
PACIFIC	ATLANTIC	scaffold2028	1	500000	0.5461511127706243	49
PACIFIC	ATLANTIC	scaffold2029	1	500000	0.3354699881817516	42
PACIFIC	ATLANTIC	scaffold2030	1	500000	0.6450586370839938	39
PACIFIC	ATLANTIC	scaffold2031	100001	600000	0.2793599390418136	26
PACIFIC	ATLANTIC	scaffold2033	1	500000	0.5948058497226425	76
PACIFIC	ATLANTIC	scaffold2034	1	500000	0.6165781802727244	114
PACIFIC	ATLANTIC	scaffold2035	1	500000	0.6023873348840865	29
PACIFIC	ATLANTIC	scaffold2036	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold2037	1	500000	0.6571771651573524	9
PACIFIC	ATLANTIC	scaffold2038	1	500000	0.9411764705882353	6
PACIFIC	ATLANTIC	scaffold2039	1	500000	0.8333333333333334	12
PACIFIC	ATLANTIC	scaffold2040	1	500000	0.5168576276983387	25
PACIFIC	ATLANTIC	scaffold2043	1	500000	0.44677719579239	122
PACIFIC	ATLANTIC	scaffold2044	1	500000	0.6176719244426194	10
PACIFIC	ATLANTIC	scaffold2045	1	500000	0.29817018165243897	31
PACIFIC	ATLANTIC	scaffold2046	1	500000	0.7166776200625267	11
PACIFIC	ATLANTIC	scaffold2047	1	500000	0.5978238042216296	13
PACIFIC	ATLANTIC	scaffold2048	1	500000	0.2854172150565939	11
PACIFIC	ATLANTIC	scaffold2049	1	500000	0.28798727783591377	22
PACIFIC	ATLANTIC	scaffold2051	1	500000	0.884750982696438	19
PACIFIC	ATLANTIC	scaffold2052	1	500000	0.5289892216027778	41
PACIFIC	ATLANTIC	scaffold2054	1	500000	0.5908615501690161	102
PACIFIC	ATLANTIC	scaffold2055	1	500000	0.6123526584054951	77
PACIFIC	ATLANTIC	scaffold2056	1	500000	0.38976614125993697	18
PACIFIC	ATLANTIC	scaffold2057	1	500000	0.4670891251022078	20
PACIFIC	ATLANTIC	scaffold2058	1	500000	0.4443120905300774	49
PACIFIC	ATLANTIC	scaffold2059	1	500000	1.0	1
PACIFIC	ATLANTIC	scaffold2060	1	500000	0.2969127541768268	27
PACIFIC	ATLANTIC	scaffold2061	1	500000	0.7828914189692899	41
PACIFIC	ATLANTIC	scaffold2062	1	500000	0.345556504745988	109
PACIFIC	ATLANTIC	scaffold2063	1	500000	0.5903877445537272	192
PACIFIC	ATLANTIC	scaffold2064	1	500000	0.5986474023977868	27
PACIFIC	ATLANTIC	scaffold2065	1	500000	0.6224826028278202	100
PACIFIC	ATLANTIC	scaffold2066	1	500000	0.9496466431095407	6
PACIFIC	ATLANTIC	scaffold2067	1	500000	0.31182443498198503	11
PACIFIC	ATLANTIC	scaffold2068	1	500000	0.16279069767441864	5
PACIFIC	ATLANTIC	scaffold2070	1	500000	0.6	6
PACIFIC	ATLANTIC	scaffold2071	1	500000	0.35577278536334944	52
PACIFIC	ATLANTIC	scaffold2072	100001	600000	0.8449636618329666	34
PACIFIC	ATLANTIC	scaffold2073	1	500000	0.0	12
PACIFIC	ATLANTIC	scaffold2074	1	500000	0.4639212139882934	123
PACIFIC	ATLANTIC	scaffold2075	1	500000	0.7717345554189381	275
PACIFIC	ATLANTIC	scaffold2076	1	500000	0.7980168357761366	66
PACIFIC	ATLANTIC	scaffold2077	1	500000	0.508861435046928	143
PACIFIC	ATLANTIC	scaffold2078	1	500000	0.24122213273471904	41
PACIFIC	ATLANTIC	scaffold2080	1	500000	0.6399084953573543	62
PACIFIC	ATLANTIC	scaffold2081	1	500000	0.5890230432196192	75
PACIFIC	ATLANTIC	scaffold2082	1	500000	0.44872434013838974	139
PACIFIC	ATLANTIC	scaffold2083	1	500000	0.44546341245910415	36
PACIFIC	ATLANTIC	scaffold2085	1	500000	0.5925722093622892	78
PACIFIC	ATLANTIC	scaffold2086	1	500000	0.5712288608992652	143
PACIFIC	ATLANTIC	scaffold2088	1	500000	0.30282317979197626	19
PACIFIC	ATLANTIC	scaffold2089	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold2090	1	500000	0.02793296089385478	21
PACIFIC	ATLANTIC	scaffold2092	1	500000	0.6829170714979711	29
PACIFIC	ATLANTIC	scaffold2093	1	500000	0.37235895494131016	83
PACIFIC	ATLANTIC	scaffold2094	1	500000	0.38473373463853683	21
PACIFIC	ATLANTIC	scaffold2095	1	500000	0.6632125403037739	37
PACIFIC	ATLANTIC	scaffold2096	1	500000	0.6609477250343209	62
PACIFIC	ATLANTIC	scaffold2097	1	500000	0.8214285714285714	5
PACIFIC	ATLANTIC	scaffold2099	1	500000	0.44548768500229574	46
PACIFIC	ATLANTIC	scaffold2100	1	500000	0.9230769230769231	3
PACIFIC	ATLANTIC	scaffold2101	100001	600000	0.6291497289449752	81
PACIFIC	ATLANTIC	scaffold2103	1	500000	0.3619457181101017	52
PACIFIC	ATLANTIC	scaffold2104	1	500000	0.7669108877151134	7
PACIFIC	ATLANTIC	scaffold2105	1	500000	0.5775338052903811	124
PACIFIC	ATLANTIC	scaffold2106	1	500000	0.5682284616392297	46
PACIFIC	ATLANTIC	scaffold2107	1	500000	0.41014270559230326	86
PACIFIC	ATLANTIC	scaffold2108	100001	600000	1.0	4
PACIFIC	ATLANTIC	scaffold2109	1	500000	0.5323471927388884	65
PACIFIC	ATLANTIC	scaffold2110	1	500000	0.7224991688273827	54
PACIFIC	ATLANTIC	scaffold2111	1	500000	0.0	3
PACIFIC	ATLANTIC	scaffold2112	1	500000	0.813077180686489	111
PACIFIC	ATLANTIC	scaffold2113	1	500000	0.3922289715782919	35
PACIFIC	ATLANTIC	scaffold2114	100001	600000	0.6000933608594459	49
PACIFIC	ATLANTIC	scaffold2115	1	500000	0.695591322603219	15
PACIFIC	ATLANTIC	scaffold2116	100001	600000	0.46013550705370193	136
PACIFIC	ATLANTIC	scaffold2117	1	500000	0.5731218491855585	103
PACIFIC	ATLANTIC	scaffold2118	1	500000	0.3449916781921752	59
PACIFIC	ATLANTIC	scaffold2119	1	500000	0.4007885647917028	37
PACIFIC	ATLANTIC	scaffold2121	1	500000	0.4222024176996454	54
PACIFIC	ATLANTIC	scaffold2122	1	500000	0.6629884398976983	487
PACIFIC	ATLANTIC	scaffold2123	1	500000	0.674472318619063	38
PACIFIC	ATLANTIC	scaffold2124	100001	600000	0.06804280580220835	20
PACIFIC	ATLANTIC	scaffold2125	1	500000	0.6148205615488801	51
PACIFIC	ATLANTIC	scaffold2126	100001	600000	0.5002427174255969	46
PACIFIC	ATLANTIC	scaffold2127	1	500000	0.5334227159547981	41
PACIFIC	ATLANTIC	scaffold2128	1	500000	0.8008975534430344	20
PACIFIC	ATLANTIC	scaffold2130	1	500000	0.7205173036088441	45
PACIFIC	ATLANTIC	scaffold2131	1	500000	0.40202572524266506	60
PACIFIC	ATLANTIC	scaffold2132	1	500000	0.5129115146870631	46
PACIFIC	ATLANTIC	scaffold2133	1	500000	0.7146817264031539	217
PACIFIC	ATLANTIC	scaffold2134	1	500000	0.6773903504828356	64
PACIFIC	ATLANTIC	scaffold2135	100001	600000	0.8772493158059277	37
PACIFIC	ATLANTIC	scaffold2136	1	500000	0.4002613263684288	69
PACIFIC	ATLANTIC	scaffold2137	1	500000	0.8771929824561404	14
PACIFIC	ATLANTIC	scaffold2139	1	500000	0.44849527231723507	356
PACIFIC	ATLANTIC	scaffold2140	1	500000	0.6255486626954051	71
PACIFIC	ATLANTIC	scaffold2141	1	500000	0.7937529728872681	15
PACIFIC	ATLANTIC	scaffold2142	1	500000	0.8016829656584036	16
PACIFIC	ATLANTIC	scaffold2144	1	500000	0.8293605436996707	19
PACIFIC	ATLANTIC	scaffold2145	1	500000	0.36203043032642207	83
PACIFIC	ATLANTIC	scaffold2146	1	500000	0.815082154050717	15
PACIFIC	ATLANTIC	scaffold2147	1	500000	0.7630826298729437	24
PACIFIC	ATLANTIC	scaffold2148	100001	600000	0.5686066074854299	33
PACIFIC	ATLANTIC	scaffold2149	1	500000	0.5204826123143398	263
PACIFIC	ATLANTIC	scaffold2151	1	500000	0.5654475557678144	48
PACIFIC	ATLANTIC	scaffold2154	1	500000	0.7169811320754716	5
PACIFIC	ATLANTIC	scaffold2155	100001	600000	0.6525480278931399	25
PACIFIC	ATLANTIC	scaffold2156	100001	600000	0.4959945842265599	44
PACIFIC	ATLANTIC	scaffold2157	1	500000	0.6509786293011435	139
PACIFIC	ATLANTIC	scaffold2158	1	500000	0.5714285714285714	4
PACIFIC	ATLANTIC	scaffold2159	1	500000	0.23809523809523808	5
PACIFIC	ATLANTIC	scaffold2160	100001	600000	0.7699648657827204	46
PACIFIC	ATLANTIC	scaffold2161	1	500000	0.5114562611623796	148
PACIFIC	ATLANTIC	scaffold2162	100001	600000	0.7773565887435312	84
PACIFIC	ATLANTIC	scaffold2163	1	500000	0.2662726531860842	51
PACIFIC	ATLANTIC	scaffold2164	1	500000	0.5540257070761414	175
PACIFIC	ATLANTIC	scaffold2165	1	500000	0.6122657165272517	41
PACIFIC	ATLANTIC	scaffold2166	1	500000	0.490604627210416	240
PACIFIC	ATLANTIC	scaffold2167	1	500000	0.4903895519994457	57
PACIFIC	ATLANTIC	scaffold2169	1	500000	0.6982758620689655	14
PACIFIC	ATLANTIC	scaffold2170	1	500000	0.0	4
PACIFIC	ATLANTIC	scaffold2171	1	500000	0.2795406157535471	71
PACIFIC	ATLANTIC	scaffold2172	1	500000	0.6136070053129338	70
PACIFIC	ATLANTIC	scaffold2173	1	500000	0.38181530426525295	18
PACIFIC	ATLANTIC	scaffold2174	1	500000	0.585475902794869	83
PACIFIC	ATLANTIC	scaffold2175	1	500000	0.5367370246605474	20
PACIFIC	ATLANTIC	scaffold2176	1	500000	NA	3
PACIFIC	ATLANTIC	scaffold2177	100001	600000	0.9090909090909091	6
PACIFIC	ATLANTIC	scaffold2178	1	500000	0.2087499672251811	116
PACIFIC	ATLANTIC	scaffold2180	1	500000	0.6615877864294812	259
PACIFIC	ATLANTIC	scaffold2182	1	500000	0.61282398531434	61
PACIFIC	ATLANTIC	scaffold2183	1	500000	0.5204867281512402	79
PACIFIC	ATLANTIC	scaffold2184	1	500000	0.6217514532891483	76
PACIFIC	ATLANTIC	scaffold2186	1	500000	0.7578695552625554	70
PACIFIC	ATLANTIC	scaffold2188	1	500000	0.545038121994682	39
PACIFIC	ATLANTIC	scaffold2189	1	500000	0.6528543538927727	14
PACIFIC	ATLANTIC	scaffold2190	1	500000	0.5652520677635507	31
PACIFIC	ATLANTIC	scaffold2191	1	500000	0.4989534650342632	141
PACIFIC	ATLANTIC	scaffold2192	1	500000	0.5891780749073852	80
PACIFIC	ATLANTIC	scaffold2193	1	500000	0.434702913870124	27
PACIFIC	ATLANTIC	scaffold2195	1	500000	0.5869365817005189	16
PACIFIC	ATLANTIC	scaffold2197	1	500000	0.3930481209933366	28
PACIFIC	ATLANTIC	scaffold2199	1	500000	0.7122729674113225	16
PACIFIC	ATLANTIC	scaffold2200	100001	600000	0.3137818801770308	14
PACIFIC	ATLANTIC	scaffold2201	1	500000	1.0	4
PACIFIC	ATLANTIC	scaffold2202	1	500000	0.7984870026606186	76
PACIFIC	ATLANTIC	scaffold2203	1	500000	0.5107351943067391	80
PACIFIC	ATLANTIC	scaffold2204	1	500000	0.6458075686371506	9
PACIFIC	ATLANTIC	scaffold2205	1	500000	0.6034604643280633	49
PACIFIC	ATLANTIC	scaffold2206	100001	600000	0.35854341736694684	9
PACIFIC	ATLANTIC	scaffold2207	1	500000	0.27288258086833134	60
PACIFIC	ATLANTIC	scaffold2208	1	500000	0.4744804324324325	35
PACIFIC	ATLANTIC	scaffold2211	100001	600000	0.34266343394558796	72
PACIFIC	ATLANTIC	scaffold2212	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold2213	1	500000	0.3326812982357579	191
PACIFIC	ATLANTIC	scaffold2214	1	500000	0.788667687595712	8
PACIFIC	ATLANTIC	scaffold2216	1	500000	0.3894910591471803	28
PACIFIC	ATLANTIC	scaffold2217	1	500000	0.3222541008931243	70
PACIFIC	ATLANTIC	scaffold2219	1	500000	0.38070233016081395	30
PACIFIC	ATLANTIC	scaffold2220	1	500000	0.08823529411764706	45
PACIFIC	ATLANTIC	scaffold2221	1	500000	0.7396842439179133	18
PACIFIC	ATLANTIC	scaffold2222	1	500000	0.7685470896959148	27
PACIFIC	ATLANTIC	scaffold2223	1	500000	0.5033907296677606	57
PACIFIC	ATLANTIC	scaffold2225	1	500000	0.5883341696816146	43
PACIFIC	ATLANTIC	scaffold2226	1	500000	0.49253731343283585	3
PACIFIC	ATLANTIC	scaffold2227	1	500000	0.5657784577106064	80
PACIFIC	ATLANTIC	scaffold2228	1	500000	0.5291077350152479	128
PACIFIC	ATLANTIC	scaffold2229	1	500000	0.6092902298243018	64
PACIFIC	ATLANTIC	scaffold2231	1	500000	0.7570762603180032	53
PACIFIC	ATLANTIC	scaffold2232	1	500000	0.6102606691134932	23
PACIFIC	ATLANTIC	scaffold2233	1	500000	-0.22222222222222227	9
PACIFIC	ATLANTIC	scaffold2234	1	500000	0.5915709966288619	15
PACIFIC	ATLANTIC	scaffold2235	1	500000	0.535483870967742	15
PACIFIC	ATLANTIC	scaffold2238	1	500000	0.06658888988602707	18
