pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
PACIFIC	ATLANTIC	scaffold3514	1	500000	0.6181248778713938	56
PACIFIC	ATLANTIC	scaffold3515	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold3516	1	500000	0.4539017568902131	13
PACIFIC	ATLANTIC	scaffold3517	1	500000	0.4887160728509789	151
PACIFIC	ATLANTIC	scaffold3518	1	500000	0.9356627842484748	3
PACIFIC	ATLANTIC	scaffold3519	1	500000	0.41610464748215337	114
PACIFIC	ATLANTIC	scaffold3520	100001	600000	0.03182931094788384	6
PACIFIC	ATLANTIC	scaffold3521	100001	600000	0.03999999999999999	8
PACIFIC	ATLANTIC	scaffold3522	1	500000	0.8765643996281199	26
PACIFIC	ATLANTIC	scaffold3524	1	500000	0.7451176431380391	9
PACIFIC	ATLANTIC	scaffold3525	1	500000	0.4817488994938074	131
PACIFIC	ATLANTIC	scaffold3527	1	500000	0.3352112676056338	29
PACIFIC	ATLANTIC	scaffold3528	1	500000	0.7457084749619559	22
PACIFIC	ATLANTIC	scaffold3529	1	500000	0.21683402269958987	52
PACIFIC	ATLANTIC	scaffold3530	100001	600000	0.8306898968854767	148
PACIFIC	ATLANTIC	scaffold3531	1	500000	0.6735605516607254	61
PACIFIC	ATLANTIC	scaffold3532	1	500000	0.3546469720366878	36
PACIFIC	ATLANTIC	scaffold3533	1	500000	0.6744688740674086	54
PACIFIC	ATLANTIC	scaffold3534	1	500000	0.4326700104791974	84
PACIFIC	ATLANTIC	scaffold3535	1	500000	0.39239284335178276	16
PACIFIC	ATLANTIC	scaffold3537	100001	600000	0.8931166497382609	6
PACIFIC	ATLANTIC	scaffold3538	1	500000	0.7590176265242026	117
PACIFIC	ATLANTIC	scaffold3540	1	500000	0.5435937655967031	32
PACIFIC	ATLANTIC	scaffold3541	1	500000	0.48070711162837537	82
PACIFIC	ATLANTIC	scaffold3542	1	500000	0.6249274552651646	58
PACIFIC	ATLANTIC	scaffold3544	1	500000	0.5823261468989872	233
PACIFIC	ATLANTIC	scaffold3545	1	500000	0.5644263752413166	130
PACIFIC	ATLANTIC	scaffold3546	1	500000	0.5700792987034596	20
PACIFIC	ATLANTIC	scaffold3547	1	500000	0.0	3
PACIFIC	ATLANTIC	scaffold3548	1	500000	0.5970159724983046	68
PACIFIC	ATLANTIC	scaffold3549	1	500000	0.752675300830716	18
PACIFIC	ATLANTIC	scaffold3550	1	500000	0.2995824634655533	9
PACIFIC	ATLANTIC	scaffold3551	1	500000	0.4105443553934382	21
PACIFIC	ATLANTIC	scaffold3552	1	500000	0.5841782729805014	37
PACIFIC	ATLANTIC	scaffold3555	1	500000	0.4576747714240567	162
PACIFIC	ATLANTIC	scaffold3556	100001	600000	0.8580424283181513	10
PACIFIC	ATLANTIC	scaffold3557	1	500000	0.5073408666341221	98
PACIFIC	ATLANTIC	scaffold3558	1	500000	0.6896443362931687	70
PACIFIC	ATLANTIC	scaffold3559	1	500000	0.6494755434743235	110
PACIFIC	ATLANTIC	scaffold3560	1	500000	0.5050049086886231	89
PACIFIC	ATLANTIC	scaffold3561	1	500000	0.3413779680809654	42
PACIFIC	ATLANTIC	scaffold3562	1	500000	-0.11415525114155249	9
PACIFIC	ATLANTIC	scaffold3563	1	500000	0.32396007906909097	113
PACIFIC	ATLANTIC	scaffold3564	1	500000	0.96	4
PACIFIC	ATLANTIC	scaffold3565	1	500000	0.5438760263008687	67
PACIFIC	ATLANTIC	scaffold3566	1	500000	0.653752039151713	26
PACIFIC	ATLANTIC	scaffold3567	1	500000	0.0	3
PACIFIC	ATLANTIC	scaffold3568	1	500000	0.5072388364901055	278
PACIFIC	ATLANTIC	scaffold3569	1	500000	0.7607846592077057	42
PACIFIC	ATLANTIC	scaffold3570	1	500000	0.8914027149321269	10
PACIFIC	ATLANTIC	scaffold3571	1	500000	0.12046993468598666	37
PACIFIC	ATLANTIC	scaffold3572	1	500000	0.2762143006045445	12
PACIFIC	ATLANTIC	scaffold3573	1	500000	0.6825119897062317	651
PACIFIC	ATLANTIC	scaffold3574	1	500000	0.43733186272826513	204
PACIFIC	ATLANTIC	scaffold3576	1	500000	0.40776004111235503	91
PACIFIC	ATLANTIC	scaffold3578	100001	600000	0.39931740614334477	5
PACIFIC	ATLANTIC	scaffold3579	100001	600000	0.6067415730337078	8
PACIFIC	ATLANTIC	scaffold3580	1	500000	0.6247855709288431	59
PACIFIC	ATLANTIC	scaffold3581	1	500000	0.41507039343584906	17
PACIFIC	ATLANTIC	scaffold3582	1	500000	0.41836650802495634	191
PACIFIC	ATLANTIC	scaffold3583	1	500000	0.31077414775589196	138
PACIFIC	ATLANTIC	scaffold3584	1	500000	0.645695132393476	62
PACIFIC	ATLANTIC	scaffold3586	1	500000	0.15384615384615388	2
PACIFIC	ATLANTIC	scaffold3587	1	500000	0.40587815983641484	58
PACIFIC	ATLANTIC	scaffold3588	1	500000	0.1222378548373748	31
PACIFIC	ATLANTIC	scaffold3589	1	500000	0.06667918623670266	125
PACIFIC	ATLANTIC	scaffold3590	1	500000	0.7065682293148903	64
PACIFIC	ATLANTIC	scaffold3591	1	500000	0.26498644442213076	7
PACIFIC	ATLANTIC	scaffold3592	1	500000	0.6211626304232848	76
PACIFIC	ATLANTIC	scaffold3593	1	500000	0.08974471988739895	75
PACIFIC	ATLANTIC	scaffold3594	1	500000	0.5309910410628979	68
PACIFIC	ATLANTIC	scaffold3595	1	500000	0.4031776817557728	250
PACIFIC	ATLANTIC	scaffold3596	100001	600000	0.5855531076840911	10
PACIFIC	ATLANTIC	scaffold3597	100001	600000	0.2053081577022804	39
PACIFIC	ATLANTIC	scaffold3598	1	500000	0.7823446021059196	69
PACIFIC	ATLANTIC	scaffold3599	1	500000	0.42135061835291154	49
PACIFIC	ATLANTIC	scaffold3600	1	500000	0.6051418599100453	120
PACIFIC	ATLANTIC	scaffold3601	1	500000	0.21527409137558837	61
PACIFIC	ATLANTIC	scaffold3604	1	500000	0.10195320884309936	45
PACIFIC	ATLANTIC	scaffold3605	100001	600000	0.7333333333333333	5
PACIFIC	ATLANTIC	scaffold3606	1	500000	0.4347898878285619	7
PACIFIC	ATLANTIC	scaffold3607	1	500000	0.7127132000429082	34
PACIFIC	ATLANTIC	scaffold3609	1	500000	0.9135926222935045	8
PACIFIC	ATLANTIC	scaffold3610	1	500000	0.6302690728332021	52
PACIFIC	ATLANTIC	scaffold3612	1	500000	0.6959130859990726	46
PACIFIC	ATLANTIC	scaffold3613	1	500000	0.1978637220270343	156
PACIFIC	ATLANTIC	scaffold3614	1	500000	0.7577219181894074	31
PACIFIC	ATLANTIC	scaffold3615	1	500000	0.5493793580930716	16
PACIFIC	ATLANTIC	scaffold3616	1	500000	0.6395864106351551	6
PACIFIC	ATLANTIC	scaffold3617	1	500000	0.5642395393793261	22
PACIFIC	ATLANTIC	scaffold3618	1	500000	0.6652370034844516	75
PACIFIC	ATLANTIC	scaffold3619	1	500000	0.4893158669429009	119
PACIFIC	ATLANTIC	scaffold3622	1	500000	0.4883222611642304	97
PACIFIC	ATLANTIC	scaffold3623	1	500000	0.6413734065613762	64
PACIFIC	ATLANTIC	scaffold3624	1	500000	0.6479170892064927	48
PACIFIC	ATLANTIC	scaffold3627	1	500000	0.5568960500280128	97
PACIFIC	ATLANTIC	scaffold3628	100001	600000	0.5332532168713546	14
PACIFIC	ATLANTIC	scaffold3629	100001	600000	0.8181818181818183	14
PACIFIC	ATLANTIC	scaffold3631	1	500000	-0.3333333333333334	2
PACIFIC	ATLANTIC	scaffold3632	1	500000	0.5270283510947938	101
PACIFIC	ATLANTIC	scaffold3633	1	500000	0.6805835492849601	8
PACIFIC	ATLANTIC	scaffold3634	1	500000	0.24806670701365077	125
PACIFIC	ATLANTIC	scaffold3635	1	500000	0.46553251435277104	36
PACIFIC	ATLANTIC	scaffold3637	1	500000	0.6557292882147024	28
PACIFIC	ATLANTIC	scaffold3638	1	500000	0.699319679464479	70
PACIFIC	ATLANTIC	scaffold3639	1	500000	0.3211698271968999	75
PACIFIC	ATLANTIC	scaffold3640	1	500000	0.6050494331357437	130
PACIFIC	ATLANTIC	scaffold3642	1	500000	0.8776700665936105	71
PACIFIC	ATLANTIC	scaffold3643	1	500000	0.7183052979678772	46
PACIFIC	ATLANTIC	scaffold3645	1	500000	0.3608662119860269	43
PACIFIC	ATLANTIC	scaffold3648	1	500000	0.734475374732334	5
PACIFIC	ATLANTIC	scaffold3651	100001	600000	-0.18811881188118817	13
PACIFIC	ATLANTIC	scaffold3652	1	500000	0.6140754594604201	39
PACIFIC	ATLANTIC	scaffold3653	1	500000	0.7713611097446996	16
PACIFIC	ATLANTIC	scaffold3654	100001	600000	0.5988030529411467	35
PACIFIC	ATLANTIC	scaffold3655	1	500000	0.4292082668390025	19
PACIFIC	ATLANTIC	scaffold3656	1	500000	0.7718902230367367	47
PACIFIC	ATLANTIC	scaffold3657	1	500000	0.6963944527764806	42
PACIFIC	ATLANTIC	scaffold3658	1	500000	0.45895091211726	94
PACIFIC	ATLANTIC	scaffold3659	1	500000	0.4315060452827569	173
PACIFIC	ATLANTIC	scaffold3661	100001	600000	0.534846640307689	42
PACIFIC	ATLANTIC	scaffold3662	200001	700000	0.5007437457741718	40
PACIFIC	ATLANTIC	scaffold3664	1	500000	0.5987695176939015	109
PACIFIC	ATLANTIC	scaffold3665	1	500000	0.3990712759400216	42
PACIFIC	ATLANTIC	scaffold3667	1	500000	0.8716457121411147	33
PACIFIC	ATLANTIC	scaffold3669	1	500000	0.5566351559760333	51
PACIFIC	ATLANTIC	scaffold3670	1	500000	0.6385995186926693	29
PACIFIC	ATLANTIC	scaffold3671	1	500000	0.5764008973114759	95
PACIFIC	ATLANTIC	scaffold3672	1	500000	0.6388459914909452	166
PACIFIC	ATLANTIC	scaffold3673	1	500000	0.4582470351789633	71
PACIFIC	ATLANTIC	scaffold3674	1	500000	0.7796786438562738	37
PACIFIC	ATLANTIC	scaffold3675	1	500000	0.45560291084441856	155
PACIFIC	ATLANTIC	scaffold3676	1	500000	0.8426858513189448	48
PACIFIC	ATLANTIC	scaffold3678	1	500000	0.5371355634259024	91
PACIFIC	ATLANTIC	scaffold3679	1	500000	0.38538073137205586	836
PACIFIC	ATLANTIC	scaffold3680	1	500000	0.6702958343067693	279
PACIFIC	ATLANTIC	scaffold3681	1	500000	0.6516609272504086	125
PACIFIC	ATLANTIC	scaffold3682	1	500000	0.5413835768087001	42
PACIFIC	ATLANTIC	scaffold3683	1	500000	0.7401398951891681	39
PACIFIC	ATLANTIC	scaffold3684	1	500000	0.40613065942369353	30
PACIFIC	ATLANTIC	scaffold3685	1	500000	0.6210613027028307	117
PACIFIC	ATLANTIC	scaffold3686	1	500000	0.7572088577345866	10
PACIFIC	ATLANTIC	scaffold3687	1	500000	0.6190332197816216	38
PACIFIC	ATLANTIC	scaffold3688	1	500000	0.7806211255992916	60
PACIFIC	ATLANTIC	scaffold3689	1	500000	0.5585260542970367	14
PACIFIC	ATLANTIC	scaffold3690	1	500000	0.6363636363636365	26
PACIFIC	ATLANTIC	scaffold3691	1	500000	0.38176855232845475	333
PACIFIC	ATLANTIC	scaffold3692	1	500000	0.3772039787006267	235
PACIFIC	ATLANTIC	scaffold3693	1	500000	0.6244328413482333	102
PACIFIC	ATLANTIC	scaffold3695	1	500000	0.5714285714285714	6
PACIFIC	ATLANTIC	scaffold3696	1	500000	0.538152473596461	151
PACIFIC	ATLANTIC	scaffold3697	1	500000	0.8782185501669403	6
PACIFIC	ATLANTIC	scaffold3698	1	500000	0.5651729566867659	210
PACIFIC	ATLANTIC	scaffold3699	1	500000	0.9461174794378602	18
PACIFIC	ATLANTIC	scaffold3702	1	500000	0.2979312578164358	81
PACIFIC	ATLANTIC	scaffold3703	1	500000	0.9322688053899397	21
PACIFIC	ATLANTIC	scaffold3704	100001	600000	0.8714285714285714	13
PACIFIC	ATLANTIC	scaffold3705	1	500000	0.6993178498317804	118
PACIFIC	ATLANTIC	scaffold3706	1	500000	0.8264426690204048	26
PACIFIC	ATLANTIC	scaffold3707	1	500000	0.6033520369489068	97
PACIFIC	ATLANTIC	scaffold3710	1	500000	0.19696499006843832	18
PACIFIC	ATLANTIC	scaffold3712	1	500000	0.0	1
PACIFIC	ATLANTIC	scaffold3713	1	500000	0.5517430349070322	283
PACIFIC	ATLANTIC	scaffold3715	1	500000	0.502310382085324	33
PACIFIC	ATLANTIC	scaffold3717	100001	600000	0.21393476515943866	30
PACIFIC	ATLANTIC	scaffold3718	1	500000	0.2643626523501158	23
PACIFIC	ATLANTIC	scaffold3719	1	500000	0.4935758899945378	34
PACIFIC	ATLANTIC	scaffold3720	100001	600000	0.2259789875835721	19
PACIFIC	ATLANTIC	scaffold3721	1	500000	0.7242644649760828	28
PACIFIC	ATLANTIC	scaffold3723	1	500000	0.3610532130704634	6
PACIFIC	ATLANTIC	scaffold3725	1	500000	0.6383809676744969	40
PACIFIC	ATLANTIC	scaffold3726	1	500000	-0.0327868852459016	7
PACIFIC	ATLANTIC	scaffold3727	1	500000	0.2908728229294113	290
PACIFIC	ATLANTIC	scaffold3728	1	500000	0.7493236040533099	28
PACIFIC	ATLANTIC	scaffold3729	1	500000	0.3319965871715277	139
PACIFIC	ATLANTIC	scaffold3730	1	500000	0.7586818007246209	31
PACIFIC	ATLANTIC	scaffold3731	1	500000	0.2874910029198073	44
PACIFIC	ATLANTIC	scaffold3732	100001	600000	0.51777904187754	55
PACIFIC	ATLANTIC	scaffold3735	1	500000	0.43410207070852125	39
PACIFIC	ATLANTIC	scaffold3736	1	500000	0.43988957188890254	68
PACIFIC	ATLANTIC	scaffold3737	1	500000	0.1474535596835837	12
PACIFIC	ATLANTIC	scaffold3739	1	500000	0.5000651599849103	56
PACIFIC	ATLANTIC	scaffold3740	1	500000	0.3373935280117979	184
PACIFIC	ATLANTIC	scaffold3741	1	500000	0.4539799180796417	63
PACIFIC	ATLANTIC	scaffold3742	1	500000	0.758778179831011	76
PACIFIC	ATLANTIC	scaffold3743	100001	600000	0.6503117717452919	23
PACIFIC	ATLANTIC	scaffold3746	1	500000	0.8042287301134451	61
PACIFIC	ATLANTIC	scaffold3748	1	500000	0.7153871599585362	58
PACIFIC	ATLANTIC	scaffold3749	1	500000	0.9583767458422906	27
PACIFIC	ATLANTIC	scaffold3750	1	500000	0.4728127651980085	23
PACIFIC	ATLANTIC	scaffold3751	100001	600000	0.1961409544156549	15
PACIFIC	ATLANTIC	scaffold3752	1	500000	0.6901441482099892	240
PACIFIC	ATLANTIC	scaffold3753	100001	600000	0.6333553477701694	17
PACIFIC	ATLANTIC	scaffold3754	1	500000	0.4014371261018893	91
PACIFIC	ATLANTIC	scaffold3755	1	500000	0.7907571715648816	127
PACIFIC	ATLANTIC	scaffold3757	1	500000	0.64647334276987	133
PACIFIC	ATLANTIC	scaffold3758	1	500000	0.689714231366326	97
PACIFIC	ATLANTIC	scaffold3759	1	500000	0.35701348950916645	408
PACIFIC	ATLANTIC	scaffold3760	1	500000	0.4890699296283459	108
PACIFIC	ATLANTIC	scaffold3761	1	500000	0.5119070620905447	167
PACIFIC	ATLANTIC	scaffold3762	1	500000	0.33811818353640727	112
PACIFIC	ATLANTIC	scaffold3763	1	500000	0.10086455331412102	13
PACIFIC	ATLANTIC	scaffold3764	1	500000	0.7906884019779927	57
PACIFIC	ATLANTIC	scaffold3765	1	500000	0.5294848583396838	15
PACIFIC	ATLANTIC	scaffold3766	1	500000	0.4428387711359847	25
PACIFIC	ATLANTIC	scaffold3767	1	500000	0.7921578758036597	17
PACIFIC	ATLANTIC	scaffold3769	1	500000	0.875	6
PACIFIC	ATLANTIC	scaffold3770	1	500000	0.4045073294382978	38
PACIFIC	ATLANTIC	scaffold3771	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold3772	1	500000	0.5602242032429977	54
PACIFIC	ATLANTIC	scaffold3773	1	500000	0.688815809178701	41
PACIFIC	ATLANTIC	scaffold3775	1	500000	0.4252555461322145	28
PACIFIC	ATLANTIC	scaffold3776	1	500000	0.5249728252156851	37
PACIFIC	ATLANTIC	scaffold3777	1	500000	0.6729816774276118	137
PACIFIC	ATLANTIC	scaffold3779	100001	600000	-0.384615384615384	1
PACIFIC	ATLANTIC	scaffold3780	1	500000	0.711309715997882	21
PACIFIC	ATLANTIC	scaffold3781	1	500000	0.6151407077397373	94
PACIFIC	ATLANTIC	scaffold3782	1	500000	0.5290344136318076	10
PACIFIC	ATLANTIC	scaffold3783	1	500000	0.6309112821915848	117
PACIFIC	ATLANTIC	scaffold3784	1	500000	0.6115933912069449	11
PACIFIC	ATLANTIC	scaffold3785	1	500000	0.46153846153846156	12
PACIFIC	ATLANTIC	scaffold3786	1	500000	NA	1
PACIFIC	ATLANTIC	scaffold3787	1	500000	0.52869938483174	106
PACIFIC	ATLANTIC	scaffold3788	1	500000	0.704311058226922	113
PACIFIC	ATLANTIC	scaffold3789	100001	600000	0.32730446277366043	102
PACIFIC	ATLANTIC	scaffold3792	1	500000	0.44874743685193436	29
PACIFIC	ATLANTIC	scaffold3793	1	500000	0.43154631591852466	77
PACIFIC	ATLANTIC	scaffold3795	1	500000	0.22029057122051807	59
PACIFIC	ATLANTIC	scaffold3796	1	500000	0.5208775137111518	18
PACIFIC	ATLANTIC	scaffold3797	1	500000	-0.14553014553014554	8
PACIFIC	ATLANTIC	scaffold3798	1	500000	0.47839210327738463	25
PACIFIC	ATLANTIC	scaffold3799	1	500000	0.5806026297008624	67
PACIFIC	ATLANTIC	scaffold3803	1	500000	0.7479174706047766	61
PACIFIC	ATLANTIC	scaffold3804	1	500000	0.8811397115410733	11
PACIFIC	ATLANTIC	scaffold3805	1	500000	0.24083716851920017	138
PACIFIC	ATLANTIC	scaffold3806	1	500000	0.27115463295214465	124
PACIFIC	ATLANTIC	scaffold3807	1	500000	0.8786343442393935	43
PACIFIC	ATLANTIC	scaffold3808	1	500000	0.5860261013278624	27
PACIFIC	ATLANTIC	scaffold3809	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold3810	1	500000	0.5560782824959245	206
PACIFIC	ATLANTIC	scaffold3811	1	500000	0.5492995689170055	71
PACIFIC	ATLANTIC	scaffold3812	1	500000	0.5951333140052186	79
PACIFIC	ATLANTIC	scaffold3813	1	500000	0.7898448519040904	13
PACIFIC	ATLANTIC	scaffold3814	1	500000	0.7043831009325037	93
PACIFIC	ATLANTIC	scaffold3815	100001	600000	0.9185488353291901	25
PACIFIC	ATLANTIC	scaffold3818	1	500000	0.6949945883389949	50
PACIFIC	ATLANTIC	scaffold3820	100001	600000	-0.06306306306306293	2
PACIFIC	ATLANTIC	scaffold3821	1	500000	-0.3846153846153843	2
PACIFIC	ATLANTIC	scaffold3822	1	500000	0.8666760622930026	9
PACIFIC	ATLANTIC	scaffold3823	1	500000	0.5244915930769422	17
PACIFIC	ATLANTIC	scaffold3824	1	500000	0.721660224052014	42
PACIFIC	ATLANTIC	scaffold3826	1	500000	0.6201390276944945	29
PACIFIC	ATLANTIC	scaffold3827	100001	600000	0.0	3
PACIFIC	ATLANTIC	scaffold3828	1	500000	-0.016008537886873	11
PACIFIC	ATLANTIC	scaffold3830	1	500000	0.30686331522747806	215
PACIFIC	ATLANTIC	scaffold3832	1	500000	0.9761523920314092	7
PACIFIC	ATLANTIC	scaffold3833	1	500000	0.8284216980856024	78
PACIFIC	ATLANTIC	scaffold3835	1	500000	0.48322291087839286	20
PACIFIC	ATLANTIC	scaffold3836	1	500000	0.06292717416921993	9
PACIFIC	ATLANTIC	scaffold3837	1	500000	0.4088711490892737	27
PACIFIC	ATLANTIC	scaffold3838	1	500000	0.44390915347556786	33
PACIFIC	ATLANTIC	scaffold3840	1	500000	0.7947566804156495	14
PACIFIC	ATLANTIC	scaffold3843	1	500000	0.37105704948298274	63
PACIFIC	ATLANTIC	scaffold3844	1	500000	0.8120284995808885	25
PACIFIC	ATLANTIC	scaffold3845	1	500000	0.6073433657494095	321
PACIFIC	ATLANTIC	scaffold3847	1	500000	0.37881945011785895	78
PACIFIC	ATLANTIC	scaffold3848	1	500000	0.6733615429389875	30
PACIFIC	ATLANTIC	scaffold3849	1	500000	0.6464217478351743	17
PACIFIC	ATLANTIC	scaffold3850	1	500000	0.7293911235508387	96
PACIFIC	ATLANTIC	scaffold3851	1	500000	0.4866507114223508	122
PACIFIC	ATLANTIC	scaffold3853	1	500000	0.25538125239466003	66
PACIFIC	ATLANTIC	scaffold3854	1	500000	0.20476117893219892	19
PACIFIC	ATLANTIC	scaffold3855	1	500000	0.4655442545174161	73
PACIFIC	ATLANTIC	scaffold3856	1	500000	0.4932396211805351	34
PACIFIC	ATLANTIC	scaffold3857	1	500000	0.40230007399508577	100
PACIFIC	ATLANTIC	scaffold3859	1	500000	0.4372329003599925	34
PACIFIC	ATLANTIC	scaffold3863	1	500000	0.5299233305819759	277
PACIFIC	ATLANTIC	scaffold3864	1	500000	0.2442130578190392	37
PACIFIC	ATLANTIC	scaffold3865	1	500000	0.806257685476158	14
PACIFIC	ATLANTIC	scaffold3866	1	500000	0.7503502358392812	70
PACIFIC	ATLANTIC	scaffold3868	1	500000	0.5848026493038456	83
PACIFIC	ATLANTIC	scaffold3870	1	500000	0.4636292252821585	48
PACIFIC	ATLANTIC	scaffold3871	1	500000	0.560627802690583	50
PACIFIC	ATLANTIC	scaffold3872	1	500000	0.45078536239669365	149
PACIFIC	ATLANTIC	scaffold3873	100001	600000	0.12976658069073282	39
PACIFIC	ATLANTIC	scaffold3874	1	500000	0.3692224034801523	33
PACIFIC	ATLANTIC	scaffold3875	1	500000	0.5042358330522375	28
PACIFIC	ATLANTIC	scaffold3876	1	500000	0.46321192534359173	81
PACIFIC	ATLANTIC	scaffold3877	1	500000	0.5621703572419977	24
PACIFIC	ATLANTIC	scaffold3880	1	500000	0.2886841218114395	156
PACIFIC	ATLANTIC	scaffold3881	1	500000	0.41770770163735615	26
PACIFIC	ATLANTIC	scaffold3883	1	500000	0.04761904761904754	3
PACIFIC	ATLANTIC	scaffold3884	1	500000	0.21766428678090652	50
PACIFIC	ATLANTIC	scaffold3886	1	500000	0.1534951061995407	101
PACIFIC	ATLANTIC	scaffold3887	1	500000	0.1573324240616031	11
PACIFIC	ATLANTIC	scaffold3888	1	500000	0.6577189021574256	114
PACIFIC	ATLANTIC	scaffold3889	1	500000	0.6740558793300968	193
PACIFIC	ATLANTIC	scaffold3890	100001	600000	0.46071001196649386	10
PACIFIC	ATLANTIC	scaffold3891	1	500000	0.6127075475366489	49
PACIFIC	ATLANTIC	scaffold3892	1	500000	0.5029947482128115	15
PACIFIC	ATLANTIC	scaffold3894	1	500000	-0.384615384615384	1
PACIFIC	ATLANTIC	scaffold3895	1	500000	0.6019417475728155	6
PACIFIC	ATLANTIC	scaffold3896	1	500000	0.4362004277045803	55
PACIFIC	ATLANTIC	scaffold3897	1	500000	0.805445440647994	142
PACIFIC	ATLANTIC	scaffold3898	1	500000	0.6528582234031266	61
PACIFIC	ATLANTIC	scaffold3899	1	500000	0.7373513570987733	98
PACIFIC	ATLANTIC	scaffold3900	1	500000	0.46327265974580667	171
PACIFIC	ATLANTIC	scaffold3901	1	500000	0.6711455249373719	16
PACIFIC	ATLANTIC	scaffold3902	1	500000	0.5991976059719163	44
PACIFIC	ATLANTIC	scaffold3903	1	500000	0.8918918918918919	8
PACIFIC	ATLANTIC	scaffold3904	1	500000	0.9014541270007324	65
PACIFIC	ATLANTIC	scaffold3905	1	500000	0.45506708131638607	126
PACIFIC	ATLANTIC	scaffold3906	1	500000	0.6116468054797717	70
PACIFIC	ATLANTIC	scaffold3907	1	500000	0.28110683432569455	23
PACIFIC	ATLANTIC	scaffold3908	1	500000	0.42047645152759366	68
PACIFIC	ATLANTIC	scaffold3909	1	500000	0.6122115820224018	41
PACIFIC	ATLANTIC	scaffold3910	1	500000	0.4966072210841261	38
PACIFIC	ATLANTIC	scaffold3911	100001	600000	0.0	2
PACIFIC	ATLANTIC	scaffold3912	1	500000	0.5465848385577105	149
PACIFIC	ATLANTIC	scaffold3913	1	500000	0.8888888888888888	7
PACIFIC	ATLANTIC	scaffold3914	1	500000	0.22020865423358538	182
PACIFIC	ATLANTIC	scaffold3915	1	500000	0.9323770491803278	3
PACIFIC	ATLANTIC	scaffold3916	1	500000	0.4510222245982962	116
PACIFIC	ATLANTIC	scaffold3918	1	500000	0.9192084055901255	10
PACIFIC	ATLANTIC	scaffold3919	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold3920	1	500000	0.5979383064960124	71
PACIFIC	ATLANTIC	scaffold3922	1	500000	0.2660926893926986	153
PACIFIC	ATLANTIC	scaffold3923	100001	600000	0.6731872072923086	70
PACIFIC	ATLANTIC	scaffold3924	1	500000	0.4021619353647542	101
PACIFIC	ATLANTIC	scaffold3925	1	500000	0.5668411924194883	233
PACIFIC	ATLANTIC	scaffold3926	100001	600000	0.9761224786927842	30
PACIFIC	ATLANTIC	scaffold3928	1	500000	0.18048866439563016	8
PACIFIC	ATLANTIC	scaffold3930	1	500000	0.5375403263422921	78
PACIFIC	ATLANTIC	scaffold3931	1	500000	0.22658289571477064	107
PACIFIC	ATLANTIC	scaffold3932	1	500000	0.5682183545161903	105
PACIFIC	ATLANTIC	scaffold3933	1	500000	0.5395006677147687	126
PACIFIC	ATLANTIC	scaffold3935	100001	600000	0.32530702734703015	43
PACIFIC	ATLANTIC	scaffold3936	1	500000	0.6707516134216545	73
PACIFIC	ATLANTIC	scaffold3937	1	500000	0.0	4
PACIFIC	ATLANTIC	scaffold3938	1	500000	0.7761959094438214	125
PACIFIC	ATLANTIC	scaffold3939	1	500000	0.4949664485184607	199
PACIFIC	ATLANTIC	scaffold3940	1	500000	0.4517804154302671	20
PACIFIC	ATLANTIC	scaffold3942	100001	600000	0.970856501136706	11
PACIFIC	ATLANTIC	scaffold3943	1	500000	0.5721254557686936	226
PACIFIC	ATLANTIC	scaffold3944	1	500000	0.8494175849133012	41
PACIFIC	ATLANTIC	scaffold3945	1	500000	0.5120307230188793	137
PACIFIC	ATLANTIC	scaffold3946	1	500000	0.5593899917722	53
PACIFIC	ATLANTIC	scaffold3947	1	500000	0.13914377380708648	139
PACIFIC	ATLANTIC	scaffold3948	1	500000	0.4903997191063147	28
PACIFIC	ATLANTIC	scaffold3949	1	500000	0.6031842509996924	26
PACIFIC	ATLANTIC	scaffold3951	100001	600000	0.5090445107978613	17
PACIFIC	ATLANTIC	scaffold3952	1	500000	0.6498307293057233	44
PACIFIC	ATLANTIC	scaffold3953	1	500000	NA	4
PACIFIC	ATLANTIC	scaffold3954	1	500000	0.526708491510501	26
PACIFIC	ATLANTIC	scaffold3956	1	500000	0.4074245627263791	203
PACIFIC	ATLANTIC	scaffold3957	1	500000	0.018125323666494046	159
PACIFIC	ATLANTIC	scaffold3958	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold3960	1	500000	0.7014901573076708	14
PACIFIC	ATLANTIC	scaffold3961	1	500000	0.4466235189499733	82
PACIFIC	ATLANTIC	scaffold3962	1	500000	0.48365087787514044	206
PACIFIC	ATLANTIC	scaffold3963	1	500000	0.4686767725224359	151
PACIFIC	ATLANTIC	scaffold3965	1	500000	0.31233302219355497	51
PACIFIC	ATLANTIC	scaffold3966	1	500000	0.639900029583799	98
PACIFIC	ATLANTIC	scaffold3967	1	500000	0.5855593330095517	58
PACIFIC	ATLANTIC	scaffold3968	1	500000	0.5712806966985905	47
PACIFIC	ATLANTIC	scaffold3969	100001	600000	0.9412531090844488	21
PACIFIC	ATLANTIC	scaffold3970	1	500000	0.888888888888889	2
PACIFIC	ATLANTIC	scaffold3972	1	500000	0.5816870824474726	29
