pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
PACIFIC	ATLANTIC	scaffold2374	1	500000	0.0018453689380987272	3294	272	147396	74748
PACIFIC	ATLANTIC	scaffold2375	1	500000	0.008581752484191508	4233	1900	221400	72616
PACIFIC	ATLANTIC	scaffold2376	1	500000	0.008630802748449807	826	206	23868	38084
PACIFIC	ATLANTIC	scaffold2377	1	500000	0.013502582291083318	1149	868	64284	15012
PACIFIC	ATLANTIC	scaffold2378	1	500000	0.00851425256877693	1956	822	96544	31072
PACIFIC	ATLANTIC	scaffold2379	1	500000	0.0055658627087198514	320	24	4312	23656
PACIFIC	ATLANTIC	scaffold2380	1	500000	0.0034711265383401703	1738	308	88732	29860
PACIFIC	ATLANTIC	scaffold2381	1	500000	0.012192997735586134	489	280	22964	24204
PACIFIC	ATLANTIC	scaffold2382	1	500000	0.0	25	0	732	32996
PACIFIC	ATLANTIC	scaffold2383	1	500000	0.06460613865636403	821	2408	37272	21480
PACIFIC	ATLANTIC	scaffold2384	1	500000	0.0012031884493908858	511	32	26596	19228
PACIFIC	ATLANTIC	scaffold2386	1	500000	0.012795822376949002	2260	1382	108004	59996
PACIFIC	ATLANTIC	scaffold2387	1	500000	0.00512035010940919	1520	234	45700	76604
PACIFIC	ATLANTIC	scaffold2390	1	500000	0.018123707463808987	1852	1928	106380	44852
PACIFIC	ATLANTIC	scaffold2391	1	500000	0.03718645150982585	1505	1862	50072	79720
PACIFIC	ATLANTIC	scaffold2392	1	500000	0.026907874733961692	283	354	13156	22684
PACIFIC	ATLANTIC	scaffold2393	1	500000	0.009406817175741478	1150	340	36144	152784
PACIFIC	ATLANTIC	scaffold2394	1	500000	0.00228310502283105	160	16	7008	11424
PACIFIC	ATLANTIC	scaffold2395	1	500000	0.01130757208960255	3411	1476	130532	144348
PACIFIC	ATLANTIC	scaffold2396	1	500000	0.019338348765432098	672	802	41472	1728
PACIFIC	ATLANTIC	scaffold2397	1	500000	0.017659299252010572	1596	1256	71124	38124
PACIFIC	ATLANTIC	scaffold2398	1	500000	0.0	590	0	19948	20436
PACIFIC	ATLANTIC	scaffold2399	1	500000	0.021776259607173356	387	408	18736	11984
PACIFIC	ATLANTIC	scaffold2400	1	500000	0.008823529411764706	1932	900	102000	61776
PACIFIC	ATLANTIC	scaffold2401	1	500000	0.02011633543383422	845	996	49512	8472
PACIFIC	ATLANTIC	scaffold2402	1	500000	0.0005535566011624688	1043	16	28904	80280
PACIFIC	ATLANTIC	scaffold2405	1	500000	0.010486634681288553	1357	612	58360	40520
PACIFIC	ATLANTIC	scaffold2407	1	500000	0.0053805341566499805	6133	1436	266888	183800
PACIFIC	ATLANTIC	scaffold2408	1	500000	0.009446693657219974	975	560	59280	3120
PACIFIC	ATLANTIC	scaffold2410	1	500000	0.01342596539084477	798	630	46924	4148
PACIFIC	ATLANTIC	scaffold2411	1	500000	0.026549321598826548	1016	1448	54540	21108
PACIFIC	ATLANTIC	scaffold2412	1	500000	0.007116104868913857	641	228	32040	13848
PACIFIC	ATLANTIC	scaffold2413	1	500000	0.020199237937841435	1424	1760	87132	5348
PACIFIC	ATLANTIC	scaffold2414	1	500000	0.008122743682310469	210	54	6648	10056
PACIFIC	ATLANTIC	scaffold2415	1	500000	0.006023149845493112	1765	460	76372	102956
PACIFIC	ATLANTIC	scaffold2416	1	500000	0.007298715122025393	856	384	52612	2172
PACIFIC	ATLANTIC	scaffold2417	1	500000	0.003939599662613919	3138	766	194436	7292
PACIFIC	ATLANTIC	scaffold2419	1	500000	0.018144244678652614	2123	1756	96780	54900
PACIFIC	ATLANTIC	scaffold2420	1	500000	0.005742821473158552	442	92	16020	14508
PACIFIC	ATLANTIC	scaffold2422	1	500000	0.00785683107813182	749	216	27492	54492
PACIFIC	ATLANTIC	scaffold2423	1	500000	0.023110460684776974	2537	3032	131196	85188
PACIFIC	ATLANTIC	scaffold2424	1	500000	0.005070141333473441	1628	386	76132	43804
PACIFIC	ATLANTIC	scaffold2425	1	500000	0.006761565836298933	2179	760	112400	51632
PACIFIC	ATLANTIC	scaffold2426	1	500000	0.016301292861157952	2472	1508	92508	161444
PACIFIC	ATLANTIC	scaffold2427	1	500000	0.002027198243094856	3180	96	47356	386116
PACIFIC	ATLANTIC	scaffold2428	1	500000	0.011373051141071025	1139	604	53108	20300
PACIFIC	ATLANTIC	scaffold2429	1	500000	0.0	3085	0	142540	96692
PACIFIC	ATLANTIC	scaffold2431	1	500000	0.04816391697711549	378	1086	22548	2028
PACIFIC	ATLANTIC	scaffold2432	1	500000	0.006423116748640953	5278	1588	247232	114304
PACIFIC	ATLANTIC	scaffold2433	1	500000	0.0059186236821071065	2632	622	105092	89980
PACIFIC	ATLANTIC	scaffold2435	1	500000	0.02970043799354199	2219	3716	125116	21060
PACIFIC	ATLANTIC	scaffold2437	1	500000	0.012471543106008117	2980	2016	161648	30416
PACIFIC	ATLANTIC	scaffold2438	1	500000	0.005671077504725898	305	72	12696	19560
PACIFIC	ATLANTIC	scaffold2439	1	500000	0.005511437714827545	2632	558	101244	72324
PACIFIC	ATLANTIC	scaffold2440	1	500000	0.04133809758501725	1664	4026	97392	30288
PACIFIC	ATLANTIC	scaffold2441	1	500000	0.010111378030137584	1718	926	91580	25348
PACIFIC	ATLANTIC	scaffold2443	1	500000	0.016946160635481024	545	384	22660	19708
PACIFIC	ATLANTIC	scaffold2444	1	500000	0.013651725364638918	855	614	44976	16272
PACIFIC	ATLANTIC	scaffold2445	1	500000	0.018588362068965518	1744	1380	74240	45312
PACIFIC	ATLANTIC	scaffold2446	1	500000	NA	0	0	0	18112
PACIFIC	ATLANTIC	scaffold2447	1	500000	0.015938627526535187	2433	1820	114188	53684
PACIFIC	ATLANTIC	scaffold2448	1	500000	0.007920133111480866	1096	476	60100	27772
PACIFIC	ATLANTIC	scaffold2449	1	500000	0.0029255805448893763	4065	512	175008	170080
PACIFIC	ATLANTIC	scaffold2450	1	500000	0.00868207370393504	1799	556	64040	88344
PACIFIC	ATLANTIC	scaffold2451	1	500000	0.009766425351727906	3951	2002	204988	146756
PACIFIC	ATLANTIC	scaffold2452	1	500000	0.001068745142067536	3394	198	185264	46992
PACIFIC	ATLANTIC	scaffold2453	1	500000	0.00856406418890829	1138	412	48108	36756
PACIFIC	ATLANTIC	scaffold2454	1	500000	0.01818058934847256	3636	3228	177552	88496
PACIFIC	ATLANTIC	scaffold2455	1	500000	0.0032356048600105654	569	98	30288	6192
PACIFIC	ATLANTIC	scaffold2456	1	500000	0.018404907975460124	65	24	1304	18920
PACIFIC	ATLANTIC	scaffold2457	1	500000	0.003581234332099797	904	120	33508	27676
PACIFIC	ATLANTIC	scaffold2459	1	500000	0.0	212	0	7528	6104
PACIFIC	ATLANTIC	scaffold2460	1	500000	0.04847508058517233	371	782	16132	24124
PACIFIC	ATLANTIC	scaffold2461	1	500000	0.008664876739077374	826	426	49164	3892
PACIFIC	ATLANTIC	scaffold2462	1	500000	0.00956028898854011	1599	614	64224	73184
PACIFIC	ATLANTIC	scaffold2463	1	500000	0.0	949	0	31892	35884
PACIFIC	ATLANTIC	scaffold2464	1	500000	0.022222222222222223	59	20	900	18044
PACIFIC	ATLANTIC	scaffold2465	1	500000	0.00012619358095318218	1574	12	95092	8844
PACIFIC	ATLANTIC	scaffold2470	1	500000	0.006578523057078362	1838	408	62020	91260
PACIFIC	ATLANTIC	scaffold2471	1	500000	0.01558598359081305	3339	2272	145772	129556
PACIFIC	ATLANTIC	scaffold2474	1	500000	0.015327290505007796	2584	2320	151364	55868
PACIFIC	ATLANTIC	scaffold2475	1	500000	0.014652014652014652	1177	1040	70980	69564
PACIFIC	ATLANTIC	scaffold2477	1	500000	0.0029627774995827074	1176	142	47928	72840
PACIFIC	ATLANTIC	scaffold2478	1	500000	0.03427731352522439	577	886	25848	12360
PACIFIC	ATLANTIC	scaffold2479	1	500000	0.01167488868794854	6507	4080	349468	159012
PACIFIC	ATLANTIC	scaffold2480	1	500000	0.012348774018244161	4115	3054	247312	30576
PACIFIC	ATLANTIC	scaffold2481	1	500000	0.027657319071022455	2021	3444	124524	32340
PACIFIC	ATLANTIC	scaffold2482	1	500000	0.012827065839114032	2793	2108	164340	15436
PACIFIC	ATLANTIC	scaffold2483	1	500000	0.026897029398183777	921	1398	51976	7416
PACIFIC	ATLANTIC	scaffold2484	1	500000	0.012034569097811162	1164	596	49524	31692
PACIFIC	ATLANTIC	scaffold2485	1	500000	0.003701844648011043	3600	708	191256	70440
PACIFIC	ATLANTIC	scaffold2486	1	500000	0.024020563729835135	798	542	22564	42076
PACIFIC	ATLANTIC	scaffold2487	1	500000	0.005664117813650524	1999	640	112992	39840
PACIFIC	ATLANTIC	scaffold2488	1	500000	0.03320694013558543	1634	2312	69624	65352
PACIFIC	ATLANTIC	scaffold2489	1	500000	0.030892448512585814	1745	2646	85652	43628
PACIFIC	ATLANTIC	scaffold2490	1	500000	0.009384601061353692	3745	2016	214820	60700
PACIFIC	ATLANTIC	scaffold2491	1	500000	0.018220823001699495	5748	5232	287144	120408
PACIFIC	ATLANTIC	scaffold2492	1	500000	0.019532864820173624	511	378	19352	27688
PACIFIC	ATLANTIC	scaffold2493	1	500000	0.00289969213145271	1403	162	55868	57988
PACIFIC	ATLANTIC	scaffold2494	1	500000	0.0	1355	0	40028	67300
PACIFIC	ATLANTIC	scaffold2495	1	500000	0.008440871588745505	3320	1596	189080	35112
PACIFIC	ATLANTIC	scaffold2496	1	500000	0.0281298836603577	579	648	23036	22660
PACIFIC	ATLANTIC	scaffold2497	1	500000	0.006085192697768763	302	108	17748	2412
PACIFIC	ATLANTIC	scaffold2498	1	500000	0.01266784899923993	780	400	31576	19816
PACIFIC	ATLANTIC	scaffold2499	1	500000	0.019646365422396856	276	200	10180	13308
PACIFIC	ATLANTIC	scaffold2500	1	500000	0.03146143437077131	280	186	5912	30952
PACIFIC	ATLANTIC	scaffold2501	1	500000	0.0	809	0	42644	12780
PACIFIC	ATLANTIC	scaffold2502	1	500000	0.013392857142857142	140	24	1792	15616
PACIFIC	ATLANTIC	scaffold2503	1	500000	0.014355429036193575	1971	1412	98360	50760
PACIFIC	ATLANTIC	scaffold2504	1	500000	0.006539664486778504	511	184	28136	4568
PACIFIC	ATLANTIC	scaffold2505	1	500000	0.01216359332170446	4484	1562	128416	239008
PACIFIC	ATLANTIC	scaffold2506	1	500000	0.002628666297731046	1338	114	43368	82584
PACIFIC	ATLANTIC	scaffold2507	1	500000	0.007832898172323759	690	120	15320	57448
PACIFIC	ATLANTIC	scaffold2508	1	500000	0.010750387762742687	1650	804	74788	39772
PACIFIC	ATLANTIC	scaffold2509	1	500000	0.002699055330634278	570	48	17784	36744
PACIFIC	ATLANTIC	scaffold2510	1	500000	0.003105590062111801	341	44	14168	17384
PACIFIC	ATLANTIC	scaffold2511	1	500000	0.021601967703988877	1325	808	37404	71460
PACIFIC	ATLANTIC	scaffold2512	1	500000	0.018771224725052185	2326	2410	128388	45820
PACIFIC	ATLANTIC	scaffold2513	1	500000	0.01406926406926407	1163	1014	72072	3064
PACIFIC	ATLANTIC	scaffold2514	1	500000	0.014126340191248914	585	390	27608	75560
PACIFIC	ATLANTIC	scaffold2515	1	500000	0.010783608914450037	215	60	5564	15556
PACIFIC	ATLANTIC	scaffold2517	1	500000	0.014681562603358936	2439	1598	108844	56148
PACIFIC	ATLANTIC	scaffold2518	1	500000	0.018629807692307692	1349	1426	76544	10432
PACIFIC	ATLANTIC	scaffold2519	1	500000	0.005189028910303929	474	84	16188	29316
PACIFIC	ATLANTIC	scaffold2521	1	500000	0.001953125	106	8	4096	46976
PACIFIC	ATLANTIC	scaffold2522	1	500000	0.00857285756709023	4533	2194	255924	48524
PACIFIC	ATLANTIC	scaffold2523	1	500000	0.0004892367906066536	374	4	8176	20304
PACIFIC	ATLANTIC	scaffold2524	1	500000	0.012764746907462467	4372	2782	217944	95912
PACIFIC	ATLANTIC	scaffold2525	1	500000	0.0034162186379928317	846	122	35712	25856
PACIFIC	ATLANTIC	scaffold2526	1	500000	0.006914893617021276	473	208	30080	2240
PACIFIC	ATLANTIC	scaffold2527	1	500000	0.004019395176725788	2208	504	125392	18672
PACIFIC	ATLANTIC	scaffold2528	1	500000	0.025885728542914172	538	830	32064	2432
PACIFIC	ATLANTIC	scaffold2529	1	500000	0.010729317601600773	950	622	57972	6284
PACIFIC	ATLANTIC	scaffold2530	1	500000	0.005088733186723265	1335	398	78212	28028
PACIFIC	ATLANTIC	scaffold2531	1	500000	0.01673017695881401	1272	1282	76628	11372
PACIFIC	ATLANTIC	scaffold2532	1	500000	0.017467070277345988	1072	854	48892	34244
PACIFIC	ATLANTIC	scaffold2533	1	500000	0.009918721586995454	784	288	29036	49300
PACIFIC	ATLANTIC	scaffold2534	1	500000	0.015517241379310345	645	486	31320	19752
PACIFIC	ATLANTIC	scaffold2535	1	500000	0.0024324324324324323	1133	90	37000	41656
PACIFIC	ATLANTIC	scaffold2538	1	500000	0.0045064016172506735	789	214	47488	3008
PACIFIC	ATLANTIC	scaffold2539	1	500000	0.005603397428335496	678	190	33908	29388
PACIFIC	ATLANTIC	scaffold2540	1	500000	0.06851971557853911	812	1696	24752	30736
PACIFIC	ATLANTIC	scaffold2541	1	500000	0.02314739347308708	2062	2840	122692	9916
PACIFIC	ATLANTIC	scaffold2542	1	500000	0.007758159443552702	1698	522	67284	60140
PACIFIC	ATLANTIC	scaffold2543	1	500000	0.0	1713	0	91980	40500
PACIFIC	ATLANTIC	scaffold2544	1	500000	0.011208310552214325	1751	984	87792	41168
PACIFIC	ATLANTIC	scaffold2545	1	500000	0.013613380007779074	602	140	10284	40596
PACIFIC	ATLANTIC	scaffold2546	1	500000	0.0076541166735622675	760	148	19336	55992
PACIFIC	ATLANTIC	scaffold2547	1	500000	0.018109380659181457	766	600	33132	16020
PACIFIC	ATLANTIC	scaffold2548	1	500000	0.03296490207484972	486	680	20628	24300
PACIFIC	ATLANTIC	scaffold2549	1	500000	0.010549907073357385	990	386	36588	66772
PACIFIC	ATLANTIC	scaffold2551	1	500000	0.023989359175336088	1478	2020	84204	68372
PACIFIC	ATLANTIC	scaffold2552	1	500000	0.000581781914893617	919	14	24064	59584
PACIFIC	ATLANTIC	scaffold2553	1	500000	0.005844626047377677	3340	904	154672	92240
PACIFIC	ATLANTIC	scaffold2554	1	500000	0.01326053042121685	90	34	2564	33340
PACIFIC	ATLANTIC	scaffold2555	1	500000	0.017917309569543724	2547	2276	127028	54604
PACIFIC	ATLANTIC	scaffold2556	1	500000	0.0014992992405723413	2369	184	122724	68956
PACIFIC	ATLANTIC	scaffold2557	1	500000	0.012408526885141585	1173	624	50288	25104
PACIFIC	ATLANTIC	scaffold2559	1	500000	0.014599335403388354	1738	1072	73428	50156
PACIFIC	ATLANTIC	scaffold2560	1	500000	0.017219308750051617	2233	1668	96868	75420
PACIFIC	ATLANTIC	scaffold2563	1	500000	0.02614055907172996	1188	1586	60672	38464
PACIFIC	ATLANTIC	scaffold2564	1	500000	0.011970074812967581	283	96	8020	12908
PACIFIC	ATLANTIC	scaffold2565	1	500000	0.0150842727708592	5609	4908	325372	66116
PACIFIC	ATLANTIC	scaffold2566	1	500000	0.025939934515072822	1187	1838	70856	5368
PACIFIC	ATLANTIC	scaffold2567	1	500000	0.02224199288256228	859	900	40464	104432
PACIFIC	ATLANTIC	scaffold2568	1	500000	0.010448737684729065	1894	1086	103936	17408
PACIFIC	ATLANTIC	scaffold2570	1	500000	0.011919797916008841	1581	906	76008	25880
PACIFIC	ATLANTIC	scaffold2571	1	500000	0.01759103917892036	1338	1426	81064	5656
PACIFIC	ATLANTIC	scaffold2572	1	500000	0.0	716	0	38536	12408
PACIFIC	ATLANTIC	scaffold2573	1	500000	0.01021091396049548	775	488	47792	1808
PACIFIC	ATLANTIC	scaffold2574	1	500000	0.008032128514056224	2367	736	91632	104208
PACIFIC	ATLANTIC	scaffold2576	1	500000	0.012211717518980088	1912	1364	111696	11312
PACIFIC	ATLANTIC	scaffold2577	1	500000	0.016981132075471698	126	126	7420	9284
PACIFIC	ATLANTIC	scaffold2578	1	500000	0.00599680170575693	1013	360	60032	4928
PACIFIC	ATLANTIC	scaffold2579	1	500000	0.03315847419208601	1295	2048	61764	31484
PACIFIC	ATLANTIC	scaffold2580	1	500000	0.015460074886061366	4119	3650	236092	86980
PACIFIC	ATLANTIC	scaffold2581	1	500000	0.006962384222796295	1164	442	63484	22404
PACIFIC	ATLANTIC	scaffold2582	1	500000	0.011700844390832328	5248	2910	248700	107332
PACIFIC	ATLANTIC	scaffold2583	1	500000	0.019820554649265906	1151	972	49040	92144
PACIFIC	ATLANTIC	scaffold2584	1	500000	0.0	1450	0	86720	26624
PACIFIC	ATLANTIC	scaffold2585	1	500000	0.013439977716099123	6679	5404	402084	29660
PACIFIC	ATLANTIC	scaffold2586	1	500000	0.007024390243902439	504	144	20500	19436
PACIFIC	ATLANTIC	scaffold2587	1	500000	0.011265361857077834	1896	990	87880	33784
PACIFIC	ATLANTIC	scaffold2588	1	500000	0.0	730	0	43664	6576
PACIFIC	ATLANTIC	scaffold2589	1	500000	0.01755004228925853	463	498	28376	1320
PACIFIC	ATLANTIC	scaffold2590	1	500000	0.0070108684227122705	4227	1334	190276	109692
PACIFIC	ATLANTIC	scaffold2591	1	500000	0.009147429037354125	1487	718	78492	26660
PACIFIC	ATLANTIC	scaffold2593	1	500000	0.007401832834797188	3605	1554	209948	25380
PACIFIC	ATLANTIC	scaffold2594	1	500000	0.0	601	0	13148	85988
PACIFIC	ATLANTIC	scaffold2595	1	500000	0.012244201909959073	1230	718	58640	32112
PACIFIC	ATLANTIC	scaffold2596	1	500000	0.010223222659913713	542	218	21324	32884
PACIFIC	ATLANTIC	scaffold2597	1	500000	0.011637711710401977	6344	3202	275140	241148
PACIFIC	ATLANTIC	scaffold2598	1	500000	0.009575952310489156	1982	906	94612	75884
PACIFIC	ATLANTIC	scaffold2599	1	500000	0.014590263078318719	2345	1158	79368	119032
PACIFIC	ATLANTIC	scaffold2600	1	500000	0.03864957716701903	1011	2340	60544	4224
PACIFIC	ATLANTIC	scaffold2601	1	500000	0.007198748043818467	213	92	12780	852
PACIFIC	ATLANTIC	scaffold2602	1	500000	0.00529960429621255	1204	300	56608	57440
PACIFIC	ATLANTIC	scaffold2603	1	500000	0.013247598388596219	821	342	25816	150440
PACIFIC	ATLANTIC	scaffold2604	1	500000	8.850079650716857e-05	3758	12	135592	172248
PACIFIC	ATLANTIC	scaffold2605	1	500000	0.032302019878166076	668	806	24952	27080
PACIFIC	ATLANTIC	scaffold2607	1	500000	0.011859098426997923	2503	1348	113668	81852
PACIFIC	ATLANTIC	scaffold2608	1	500000	0.008198019801980198	1019	414	50500	54652
PACIFIC	ATLANTIC	scaffold2609	1	500000	0.05119974319878019	935	2552	49844	46540
PACIFIC	ATLANTIC	scaffold2610	1	500000	0.012650233128378504	4107	2724	215332	89500
PACIFIC	ATLANTIC	scaffold2611	1	500000	0.008805594644151635	1617	826	93804	53076
PACIFIC	ATLANTIC	scaffold2612	1	500000	0.025160521804817107	2201	3464	137676	3572
PACIFIC	ATLANTIC	scaffold2613	1	500000	0.011391177896267571	1121	658	57764	14108
PACIFIC	ATLANTIC	scaffold2614	1	500000	0.007767468016308168	3685	1326	170712	101800
PACIFIC	ATLANTIC	scaffold2617	1	500000	0.021634099205497102	1483	1612	74512	36336
PACIFIC	ATLANTIC	scaffold2619	1	500000	0.006252368321333838	187	66	10556	3652
PACIFIC	ATLANTIC	scaffold2620	1	500000	0.022154850746268658	1808	1520	68608	81152
PACIFIC	ATLANTIC	scaffold2621	1	500000	0.004956343091936312	3415	772	155760	68432
PACIFIC	ATLANTIC	scaffold2622	1	500000	0.01336325272958671	2964	1596	119432	179192
PACIFIC	ATLANTIC	scaffold2623	1	500000	0.0	238	0	9080	6152
PACIFIC	ATLANTIC	scaffold2624	1	500000	0.010466507177033494	3541	1750	167200	102560
PACIFIC	ATLANTIC	scaffold2626	1	500000	0.01961879091259145	1824	2038	103880	19384
PACIFIC	ATLANTIC	scaffold2627	1	500000	0.014444682216991226	2812	2160	149536	43488
PACIFIC	ATLANTIC	scaffold2628	1	500000	0.0093238834028393	3323	1726	185116	33124
PACIFIC	ATLANTIC	scaffold2629	1	500000	0.01921079958463136	1301	962	50076	65508
PACIFIC	ATLANTIC	scaffold2630	1	500000	0.010783000916202693	1053	612	56756	30604
PACIFIC	ATLANTIC	scaffold2631	1	500000	0.015313800123926706	2107	1384	90376	89848
PACIFIC	ATLANTIC	scaffold2632	1	500000	0.033131682611142375	2033	2826	85296	90768
PACIFIC	ATLANTIC	scaffold2634	1	500000	0.009905801435406699	839	530	53504	192
PACIFIC	ATLANTIC	scaffold2635	1	500000	0.01784426426557685	3055	3266	183028	13772
PACIFIC	ATLANTIC	scaffold2636	1	500000	0.0084707476846623	1994	900	106248	25720
PACIFIC	ATLANTIC	scaffold2637	1	500000	0.022060577152396853	421	370	16772	40060
PACIFIC	ATLANTIC	scaffold2638	1	500000	0.008994410783899301	1460	766	85164	8532
PACIFIC	ATLANTIC	scaffold2639	1	500000	0.013837516512549537	1076	838	60560	20336
PACIFIC	ATLANTIC	scaffold2640	1	500000	0.023225500651735988	1150	1568	67512	6536
PACIFIC	ATLANTIC	scaffold2641	1	500000	0.006756756756756757	401	88	13024	23840
PACIFIC	ATLANTIC	scaffold2642	1	500000	0.0035785857429144	1381	150	41916	59780
PACIFIC	ATLANTIC	scaffold2643	1	500000	0.011529238147943184	425	250	21684	7628
PACIFIC	ATLANTIC	scaffold2644	1	500000	0.007183552142680208	1627	696	96888	19848
PACIFIC	ATLANTIC	scaffold2645	1	500000	0.029083858458555503	278	480	16504	1288
PACIFIC	ATLANTIC	scaffold2646	1	500000	0.008213160156623054	862	344	41884	16612
PACIFIC	ATLANTIC	scaffold2647	1	500000	0.009803113930307274	836	476	48556	30804
PACIFIC	ATLANTIC	scaffold2648	1	500000	0.01931046987514894	3446	2982	154424	83528
PACIFIC	ATLANTIC	scaffold2650	1	500000	0.002030972328002031	382	32	15756	14388
PACIFIC	ATLANTIC	scaffold2651	1	500000	0.04753451676528599	221	482	10140	4068
PACIFIC	ATLANTIC	scaffold2652	1	500000	0.023918741808650064	298	146	6104	15336
PACIFIC	ATLANTIC	scaffold2653	1	500000	0.012253012537022762	3876	2416	197176	59464
PACIFIC	ATLANTIC	scaffold2654	1	500000	0.040931724196134694	947	1940	47396	13340
PACIFIC	ATLANTIC	scaffold2655	1	500000	0.0227735368956743	611	716	31440	21104
PACIFIC	ATLANTIC	scaffold2656	1	500000	0.0	1485	0	58088	40728
PACIFIC	ATLANTIC	scaffold2657	1	500000	0.01194282490126011	1380	508	42536	95320
PACIFIC	ATLANTIC	scaffold2658	1	500000	0.003153284671532847	2600	432	137000	40280
PACIFIC	ATLANTIC	scaffold2661	1	500000	0.006721682417143618	1409	404	60104	43000
PACIFIC	ATLANTIC	scaffold2662	1	500000	NA	0	0	0	11072
PACIFIC	ATLANTIC	scaffold2663	1	500000	0.004966771598461	1439	284	57180	39908
PACIFIC	ATLANTIC	scaffold2664	1	500000	0.029482922811623298	2855	4582	155412	65324
PACIFIC	ATLANTIC	scaffold2666	1	500000	0.008771138160937693	7512	3110	354572	156596
PACIFIC	ATLANTIC	scaffold2667	1	500000	0.014423896369524458	1803	1354	93872	30032
PACIFIC	ATLANTIC	scaffold2668	1	500000	0.018703650592043267	2816	1826	97628	133092
PACIFIC	ATLANTIC	scaffold2669	1	500000	0.0027066416822819073	1176	104	38424	63080
PACIFIC	ATLANTIC	scaffold2670	1	500000	0.00280014000700035	710	96	34284	19668
PACIFIC	ATLANTIC	scaffold2671	1	500000	0.016459003215434084	1979	1638	99520	68288
PACIFIC	ATLANTIC	scaffold2673	1	500000	0.007584480600750939	1658	606	79900	42724
PACIFIC	ATLANTIC	scaffold2674	1	500000	0.007432835820895522	1414	498	67000	46664
PACIFIC	ATLANTIC	scaffold2678	1	500000	0.002381852551984877	1168	126	52900	24028
PACIFIC	ATLANTIC	scaffold2679	1	500000	0.027219390208714053	886	1132	41588	15500
PACIFIC	ATLANTIC	scaffold2680	1	500000	0.02641809023215068	1464	1930	73056	21152
PACIFIC	ATLANTIC	scaffold2681	1	500000	0.014275684530774631	3429	2440	170920	138584
PACIFIC	ATLANTIC	scaffold2682	1	500000	0.013324450366422385	378	320	24016	176
PACIFIC	ATLANTIC	scaffold2683	1	500000	0.014215049465374238	1652	1138	80056	42696
PACIFIC	ATLANTIC	scaffold2684	1	500000	0.05494018608772707	235	496	9028	8636
PACIFIC	ATLANTIC	scaffold2685	1	500000	0.029154302670623144	440	786	26960	1200
PACIFIC	ATLANTIC	scaffold2686	1	500000	0.0077932327118476865	1572	632	81096	29752
PACIFIC	ATLANTIC	scaffold2687	1	500000	0.027771156138259832	1007	1398	50340	28316
PACIFIC	ATLANTIC	scaffold2689	1	500000	0.02403522548799641	1202	1714	71312	5808
PACIFIC	ATLANTIC	scaffold2690	1	500000	0.015172306252923748	2203	1946	128260	29756
PACIFIC	ATLANTIC	scaffold2692	1	500000	0.024925139833141867	3514	5294	212396	34580
PACIFIC	ATLANTIC	scaffold2693	1	500000	0.05241793152135545	208	594	11332	4412
PACIFIC	ATLANTIC	scaffold2694	1	500000	0.0015052500183567075	1273	82	54476	32116
PACIFIC	ATLANTIC	scaffold2695	1	500000	0.016065314722149063	412	244	15188	31532
PACIFIC	ATLANTIC	scaffold2696	1	500000	0.025363331470095025	1171	1452	57248	24416
PACIFIC	ATLANTIC	scaffold2697	1	500000	0.0	860	0	32372	25228
PACIFIC	ATLANTIC	scaffold2698	1	500000	0.03180030774491366	368	744	23396	220
PACIFIC	ATLANTIC	scaffold2699	1	500000	0.0155918244793789	5144	2908	186508	197812
PACIFIC	ATLANTIC	scaffold2700	1	500000	0.0	11	0	72	19192
PACIFIC	ATLANTIC	scaffold2701	1	500000	0.0	2158	0	75624	70744
PACIFIC	ATLANTIC	scaffold2702	1	500000	0.016135792120704106	255	154	9544	19448
PACIFIC	ATLANTIC	scaffold2703	1	500000	0.007296466973886329	3161	1216	166656	74816
PACIFIC	ATLANTIC	scaffold2704	1	500000	0.01188509954468351	4597	2130	179216	304176
PACIFIC	ATLANTIC	scaffold2705	1	500000	0.004609230644277041	7031	1816	393992	77176
PACIFIC	ATLANTIC	scaffold2706	1	500000	0.0	233	0	8724	9772
PACIFIC	ATLANTIC	scaffold2707	1	500000	0.01649580171737114	3358	2774	168164	59612
PACIFIC	ATLANTIC	scaffold2708	1	500000	0.009562135420512442	5698	3108	325032	70424
PACIFIC	ATLANTIC	scaffold2709	1	500000	0.031376064545047065	572	560	17848	39048
PACIFIC	ATLANTIC	scaffold2711	1	500000	0.006611393991095945	3701	992	150044	106980
PACIFIC	ATLANTIC	scaffold2712	1	500000	0.01674429075968425	5369	4760	284276	59852
PACIFIC	ATLANTIC	scaffold2714	1	500000	0.016236939036307598	994	864	53212	10852
PACIFIC	ATLANTIC	scaffold2715	1	500000	0.009321083275466054	2817	1396	149768	47288
PACIFIC	ATLANTIC	scaffold2716	1	500000	0.0	681	0	23088	48208
PACIFIC	ATLANTIC	scaffold2717	1	500000	0.020053102291783118	1139	1148	57248	18208
PACIFIC	ATLANTIC	scaffold2719	1	500000	0.022222846547170872	3772	4746	213564	31236
PACIFIC	ATLANTIC	scaffold2720	1	500000	0.014835375191424196	702	620	41792	3136
PACIFIC	ATLANTIC	scaffold2721	1	500000	0.007583834909716251	2508	882	116300	65012
PACIFIC	ATLANTIC	scaffold2722	1	500000	0.0029229082937522835	609	64	21896	34168
