pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PACIFIC	scaffold6241	1	500000	0.012064343163538873	1067	27	2238	62582
ATLANTIC	scaffold6242	1	500000	NA	0	0	0	2912
PACIFIC	scaffold6242	1	500000	0.0	104	0	104	2808
ATLANTIC	scaffold6243	1	500000	0.0	27	0	27	2241
PACIFIC	scaffold6243	1	500000	0.0	54	0	54	2214
ATLANTIC	scaffold6246	1	500000	0.0	662	0	2762	19778
PACIFIC	scaffold6246	1	500000	0.0	348	0	368	22172
ATLANTIC	scaffold6247	1	500000	0.0	130	0	130	4210
PACIFIC	scaffold6247	1	500000	0.0	108	0	108	4232
ATLANTIC	scaffold6248	1	500000	0.0	59	0	59	3861
PACIFIC	scaffold6248	1	500000	0.0	125	0	125	3795
ATLANTIC	scaffold6249	1	500000	0.0024330900243309003	411	1	411	12833
PACIFIC	scaffold6249	1	500000	0.023952095808383235	62	4	167	13077
ATLANTIC	scaffold6250	1	500000	0.0	566	0	566	22926
PACIFIC	scaffold6250	1	500000	0.0	684	0	994	22498
ATLANTIC	scaffold6251	1	500000	0.0014854426619132501	642	5	3366	17130
PACIFIC	scaffold6251	1	500000	0.0	280	0	739	19757
ATLANTIC	scaffold6252	1	500000	0.0	687	0	747	21513
PACIFIC	scaffold6252	1	500000	0.0	333	0	2151	20109
ATLANTIC	scaffold6253	1	500000	0.000213857998289136	1411	1	4676	39648
PACIFIC	scaffold6253	1	500000	0.0	176	0	774	43550
ATLANTIC	scaffold6254	1	500000	0.0	203	0	203	8869
PACIFIC	scaffold6254	1	500000	0.005917159763313609	169	1	169	8903
ATLANTIC	scaffold6257	1	500000	0.012682090831191088	916	74	5835	21437
PACIFIC	scaffold6257	1	500000	0.01855326245570148	568	89	4797	22475
ATLANTIC	scaffold6259	1	500000	0.0	202	0	417	7703
PACIFIC	scaffold6259	1	500000	0.012738853503184714	242	12	942	7178
ATLANTIC	scaffold6261	1	500000	0.0027624309392265192	287	1	362	9298
PACIFIC	scaffold6261	1	500000	0.010964912280701754	206	5	456	9204
ATLANTIC	scaffold6262	1	500000	0.0	266	0	301	24983
PACIFIC	scaffold6262	1	500000	0.0	735	0	1035	24249
ATLANTIC	scaffold6263	1	500000	0.0	630	0	630	30758
PACIFIC	scaffold6263	1	500000	0.0	514	0	809	30579
ATLANTIC	scaffold6266	1	500000	0.0	1281	0	2666	45914
PACIFIC	scaffold6266	1	500000	0.0036215482118605704	812	8	2209	46371
ATLANTIC	scaffold6268	1	500000	0.0	157	0	157	4239
PACIFIC	scaffold6268	1	500000	NA	0	0	0	4396
ATLANTIC	scaffold6269	1	500000	0.0	206	0	206	5562
PACIFIC	scaffold6269	1	500000	NA	0	0	0	5768
ATLANTIC	scaffold6270	1	500000	0.0	710	0	1055	57717
PACIFIC	scaffold6270	1	500000	0.025738228252194732	1836	129	5012	53760
ATLANTIC	scaffold6271	1	500000	0.008152173913043478	368	3	368	19232
PACIFIC	scaffold6271	1	500000	0.004796163069544364	382	2	417	19183
ATLANTIC	scaffold6274	1	500000	0.0024798512089274642	888	4	1613	38007
PACIFIC	scaffold6274	1	500000	0.0012787723785166241	782	1	782	38838
ATLANTIC	scaffold6280	1	500000	NA	0	0	0	5180
PACIFIC	scaffold6280	1	500000	0.0	185	0	3249	1931
ATLANTIC	scaffold6281	1	500000	0.0	113	0	113	6663
PACIFIC	scaffold6281	1	500000	0.0	150	0	150	6626
ATLANTIC	scaffold6282	1	500000	0.00927357032457496	1073	24	2588	40168
PACIFIC	scaffold6282	1	500000	0.01124949779027722	941	28	2489	40267
ATLANTIC	scaffold6283	1	500000	0.0	974	0	3535	36421
PACIFIC	scaffold6283	1	500000	0.00333889816360601	643	4	1198	38758
ATLANTIC	scaffold6284	1	500000	0.0	442	0	1282	11094
PACIFIC	scaffold6284	1	500000	0.0	238	0	298	12078
ATLANTIC	scaffold6285	1	500000	0.0	6	0	6	19650
PACIFIC	scaffold6285	1	500000	0.0	696	0	1126	18530
ATLANTIC	scaffold6286	1	500000	0.0	147	0	147	14581
PACIFIC	scaffold6286	1	500000	0.017105263157894738	450	13	760	13968
ATLANTIC	scaffold6288	1	500000	0.0	362	0	427	14973
PACIFIC	scaffold6288	1	500000	0.0	318	0	693	14707
ATLANTIC	scaffold6289	1	500000	0.0027472527472527475	364	1	364	19152
PACIFIC	scaffold6289	1	500000	0.0	458	0	458	19058
ATLANTIC	scaffold6290	1	500000	0.0008149959250203749	592	1	1227	23693
PACIFIC	scaffold6290	1	500000	0.004329004329004329	399	4	924	23996
ATLANTIC	scaffold6291	1	500000	0.0013157894736842105	689	3	2280	17012
PACIFIC	scaffold6291	1	500000	0.009074410163339383	271	5	551	18741
ATLANTIC	scaffold6294	1	500000	0.0	296	0	311	14977
PACIFIC	scaffold6294	1	500000	0.0	356	0	586	14702
ATLANTIC	scaffold6295	1	500000	0.0	52	0	52	2188
PACIFIC	scaffold6295	1	500000	0.0	28	0	28	2212
ATLANTIC	scaffold6297	1	500000	0.0	120	0	510	9178
PACIFIC	scaffold6297	1	500000	0.0	262	0	592	9096
ATLANTIC	scaffold6298	1	500000	0.0	443	0	593	15899
PACIFIC	scaffold6298	1	500000	0.0	443	0	1380	15112
ATLANTIC	scaffold6299	1	500000	0.0	109	0	109	6555
PACIFIC	scaffold6299	1	500000	0.013513513513513514	158	9	666	5998
ATLANTIC	scaffold6303	1	500000	0.004360718646432932	3283	25	5733	131523
PACIFIC	scaffold6303	1	500000	0.005263157894736842	2625	15	2850	134406
ATLANTIC	scaffold6304	1	500000	0.0	90	0	90	4306
PACIFIC	scaffold6304	1	500000	0.0	67	0	67	4329
ATLANTIC	scaffold6305	1	500000	0.0054890219560878245	634	11	2004	17008
PACIFIC	scaffold6305	1	500000	0.0	151	0	151	18861
ATLANTIC	scaffold6307	1	500000	0.0	43	0	43	1161
PACIFIC	scaffold6307	1	500000	NA	0	0	0	1204
ATLANTIC	scaffold6308	1	500000	0.0	1253	0	2912	39704
PACIFIC	scaffold6308	1	500000	0.0	631	0	866	41750
ATLANTIC	scaffold6309	1	500000	0.0	70	0	70	7826
PACIFIC	scaffold6309	1	500000	0.0	212	0	212	7684
ATLANTIC	scaffold6310	1	500000	0.0	159	0	159	8129
PACIFIC	scaffold6310	1	500000	0.0	175	0	175	8113
ATLANTIC	scaffold6312	1	500000	0.0	275	0	650	15842
PACIFIC	scaffold6312	1	500000	0.0	444	0	1526	14966
ATLANTIC	scaffold6313	1	500000	0.0	653	0	2390	17070
PACIFIC	scaffold6313	1	500000	0.0	75	0	75	19385
ATLANTIC	scaffold6316	1	500000	0.0	41	0	41	7211
PACIFIC	scaffold6316	1	500000	0.003778337531486146	259	6	1588	5664
ATLANTIC	scaffold6317	1	500000	0.0	468	0	1367	42901
PACIFIC	scaffold6317	1	500000	0.001265022137887413	1282	4	3162	41106
ATLANTIC	scaffold6319	1	500000	0.0	192	0	702	5290
PACIFIC	scaffold6319	1	500000	0.0	172	0	172	5820
ATLANTIC	scaffold6320	1	500000	0.0	353	0	1749	13371
PACIFIC	scaffold6320	1	500000	0.008695652173913044	345	3	345	14775
ATLANTIC	scaffold6321	1	500000	0.0	359	0	359	19045
PACIFIC	scaffold6321	1	500000	0.004020100502512563	375	4	995	18409
ATLANTIC	scaffold6323	1	500000	0.0	135	0	135	11149
PACIFIC	scaffold6323	1	500000	0.0	268	0	388	10896
ATLANTIC	scaffold6325	1	500000	0.0	99	0	99	16925
PACIFIC	scaffold6325	1	500000	0.0049800796812749	549	5	1004	16020
ATLANTIC	scaffold6326	1	500000	0.0	359	0	674	15286
PACIFIC	scaffold6326	1	500000	0.0	410	0	410	15550
ATLANTIC	scaffold6327	1	500000	0.0	1134	0	8733	27247
PACIFIC	scaffold6327	1	500000	0.0	1252	0	24988	10992
ATLANTIC	scaffold6328	1	500000	0.0	619	0	1424	20248
PACIFIC	scaffold6328	1	500000	0.014336917562724014	368	8	558	21114
ATLANTIC	scaffold6329	1	500000	0.0	313	0	313	16123
PACIFIC	scaffold6329	1	500000	0.005761316872427984	415	7	1215	15221
ATLANTIC	scaffold6330	1	500000	0.0	112	0	112	5936
PACIFIC	scaffold6330	1	500000	0.0	104	0	104	5944
ATLANTIC	scaffold6331	1	500000	0.0	390	0	390	20190
PACIFIC	scaffold6331	1	500000	0.0	405	0	770	19810
ATLANTIC	scaffold6332	1	500000	0.0	439	0	2415	9877
PACIFIC	scaffold6332	1	500000	NA	0	0	0	12292
ATLANTIC	scaffold6336	1	500000	0.0	105	0	105	5663
PACIFIC	scaffold6336	1	500000	0.0	101	0	101	5667
ATLANTIC	scaffold6341	1	500000	0.0	542	0	1007	14841
PACIFIC	scaffold6341	1	500000	0.006711409395973154	165	5	745	15103
ATLANTIC	scaffold6343	1	500000	0.0	288	0	3748	9496
PACIFIC	scaffold6343	1	500000	0.0008530343650987082	471	7	8206	5038
ATLANTIC	scaffold6345	1	500000	0.0006476683937823834	454	1	1544	27016
PACIFIC	scaffold6345	1	500000	0.001838235294117647	648	2	1088	27472
ATLANTIC	scaffold6346	1	500000	0.0	197	0	642	4874
PACIFIC	scaffold6346	1	500000	NA	0	0	0	5516
ATLANTIC	scaffold6347	1	500000	0.00047824007651841227	523	1	2091	18293
PACIFIC	scaffold6347	1	500000	0.0	205	0	2675	17709
ATLANTIC	scaffold6348	1	500000	0.0	130	0	315	6825
PACIFIC	scaffold6348	1	500000	0.0	179	0	179	6961
ATLANTIC	scaffold6350	1	500000	0.0	3	0	3	4169
PACIFIC	scaffold6350	1	500000	0.03424657534246575	146	5	146	4026
ATLANTIC	scaffold6351	1	500000	0.0	717	0	1169	39879
PACIFIC	scaffold6351	1	500000	0.005780346820809248	996	9	1557	39491
ATLANTIC	scaffold6352	1	500000	0.0	727	0	1692	25160
PACIFIC	scaffold6352	1	500000	0.0	456	0	2263	24589
ATLANTIC	scaffold6354	1	500000	0.0	321	0	321	8667
PACIFIC	scaffold6354	1	500000	NA	0	0	0	8988
ATLANTIC	scaffold6357	1	500000	NA	0	0	0	3640
PACIFIC	scaffold6357	1	500000	0.0	130	0	130	3510
ATLANTIC	scaffold6359	1	500000	0.0	177	0	699	9549
PACIFIC	scaffold6359	1	500000	0.0	355	0	2439	7809
ATLANTIC	scaffold6361	1	500000	NA	0	0	0	1400
PACIFIC	scaffold6361	1	500000	0.041025641025641026	50	8	195	1205
ATLANTIC	scaffold6362	1	500000	0.0	499	0	569	20067
PACIFIC	scaffold6362	1	500000	0.0012953367875647669	492	1	772	19864
ATLANTIC	scaffold6363	1	500000	0.012287334593572778	1046	26	2116	34536
PACIFIC	scaffold6363	1	500000	0.011730205278592375	825	20	1705	34947
ATLANTIC	scaffold6364	1	500000	0.0	552	0	1292	30516
PACIFIC	scaffold6364	1	500000	0.001002004008016032	683	1	998	30810
ATLANTIC	scaffold6365	1	500000	0.0008665511265164644	1079	1	1154	42610
PACIFIC	scaffold6365	1	500000	0.0	637	0	1641	42123
ATLANTIC	scaffold6367	1	500000	NA	0	0	0	2240
PACIFIC	scaffold6367	1	500000	0.0	80	0	80	2160
ATLANTIC	scaffold6368	1	500000	0.0	246	0	581	13419
PACIFIC	scaffold6368	1	500000	0.0	484	0	3235	10765
ATLANTIC	scaffold6369	1	500000	0.0	455	0	455	12509
PACIFIC	scaffold6369	1	500000	0.0	8	0	8	12956
ATLANTIC	scaffold6372	1	500000	0.0	857	0	1837	43887
PACIFIC	scaffold6372	1	500000	0.0	828	0	1736	43988
ATLANTIC	scaffold6373	1	500000	0.020465116279069766	640	22	1075	22837
PACIFIC	scaffold6373	1	500000	0.0038314176245210726	384	4	1044	22868
ATLANTIC	scaffold6376	1	500000	0.0	68	0	68	7968
PACIFIC	scaffold6376	1	500000	0.0	232	0	700	7336
ATLANTIC	scaffold6377	1	500000	NA	0	0	0	11788
PACIFIC	scaffold6377	1	500000	0.0037735849056603774	421	7	1855	9933
ATLANTIC	scaffold6379	1	500000	0.0	348	0	348	10460
PACIFIC	scaffold6379	1	500000	0.0	38	0	38	10770
ATLANTIC	scaffold6380	1	500000	0.003035559410234172	696	7	2306	21270
PACIFIC	scaffold6380	1	500000	0.0	528	0	713	22863
ATLANTIC	scaffold6382	1	500000	0.005050505050505051	1169	23	4554	50690
PACIFIC	scaffold6382	1	500000	0.010721944245889922	1364	45	4197	51047
ATLANTIC	scaffold6384	1	500000	0.005911330049261084	465	6	1015	25501
PACIFIC	scaffold6384	1	500000	0.020875763747454174	705	41	1964	24552
ATLANTIC	scaffold6385	1	500000	0.0017857142857142857	338	3	1680	12740
PACIFIC	scaffold6385	1	500000	0.0029271862422246614	461	8	2733	11687
ATLANTIC	scaffold6387	1	500000	0.0	106	0	106	3534
PACIFIC	scaffold6387	1	500000	0.0	113	0	113	3527
ATLANTIC	scaffold6390	1	500000	0.004160887656033287	331	6	1442	18942
PACIFIC	scaffold6390	1	500000	0.009103840682788052	723	32	3515	16869
ATLANTIC	scaffold6391	1	500000	0.0012239902080783353	723	4	3268	19356
PACIFIC	scaffold6391	1	500000	0.0	429	0	3551	19073
ATLANTIC	scaffold6392	1	500000	0.0	558	0	828	15860
PACIFIC	scaffold6392	1	500000	0.0	189	0	844	15844
ATLANTIC	scaffold6396	1	500000	0.0	142	0	142	3834
PACIFIC	scaffold6396	1	500000	NA	0	0	0	3976
ATLANTIC	scaffold6397	1	500000	0.016835016835016835	795	45	2673	20035
PACIFIC	scaffold6397	1	500000	0.016377333770062234	575	50	3053	19655
ATLANTIC	scaffold6398	1	500000	0.0	300	0	300	8100
PACIFIC	scaffold6398	1	500000	NA	0	0	0	8400
ATLANTIC	scaffold6402	1	500000	0.0	420	0	635	24705
PACIFIC	scaffold6402	1	500000	0.0	567	0	642	24698
ATLANTIC	scaffold6403	1	500000	0.0	627	0	1662	24798
PACIFIC	scaffold6403	1	500000	0.0	362	0	387	26073
ATLANTIC	scaffold6406	1	500000	0.0	1522	0	3939	50213
PACIFIC	scaffold6406	1	500000	0.0	743	0	973	53179
ATLANTIC	scaffold6408	1	500000	NA	0	0	0	3080
PACIFIC	scaffold6408	1	500000	0.01818181818181818	110	2	110	2970
ATLANTIC	scaffold6409	1	500000	NA	0	0	0	2772
PACIFIC	scaffold6409	1	500000	0.0	99	0	174	2598
ATLANTIC	scaffold6410	1	500000	0.0	265	0	1026	6394
PACIFIC	scaffold6410	1	500000	NA	0	0	0	7420
ATLANTIC	scaffold6411	1	500000	0.008808290155440414	629	17	1930	19630
PACIFIC	scaffold6411	1	500000	0.0	141	0	286	21274
ATLANTIC	scaffold6412	1	500000	0.0	607	0	1492	16092
PACIFIC	scaffold6412	1	500000	0.0	198	0	198	17386
ATLANTIC	scaffold6413	1	500000	0.010906040268456376	437	13	1192	16084
PACIFIC	scaffold6413	1	500000	0.007692307692307693	260	2	260	17016
ATLANTIC	scaffold6415	1	500000	0.007782101167315175	485	10	1285	14871
PACIFIC	scaffold6415	1	500000	0.0	305	0	1399	14757
ATLANTIC	scaffold6416	1	500000	0.0	511	0	1967	15757
PACIFIC	scaffold6416	1	500000	0.0	231	0	231	17493
ATLANTIC	scaffold6417	1	500000	0.0	222	0	222	6666
PACIFIC	scaffold6417	1	500000	0.0	85	0	85	6803
ATLANTIC	scaffold6418	1	500000	0.0013745704467353953	830	4	2910	20498
PACIFIC	scaffold6418	1	500000	0.001687051876845213	349	4	2371	21037
ATLANTIC	scaffold6421	1	500000	0.0	698	0	1053	44335
PACIFIC	scaffold6421	1	500000	0.006046087154916724	1532	53	8766	36622
ATLANTIC	scaffold6425	1	500000	0.0	107	0	107	5269
PACIFIC	scaffold6425	1	500000	0.0	87	0	87	5289
ATLANTIC	scaffold6426	1	500000	0.010135135135135136	333	9	888	15436
PACIFIC	scaffold6426	1	500000	0.014354066985645933	385	15	1045	15279
ATLANTIC	scaffold6427	1	500000	0.0	325	0	325	13115
PACIFIC	scaffold6427	1	500000	0.0076726342710997444	286	3	391	13049
ATLANTIC	scaffold6428	1	500000	0.0	415	0	430	12450
PACIFIC	scaffold6428	1	500000	0.0	196	0	937	11943
ATLANTIC	scaffold6429	1	500000	0.025974025974025976	171	16	616	4228
PACIFIC	scaffold6429	1	500000	0.015151515151515152	66	1	66	4778
ATLANTIC	scaffold6430	1	500000	0.0	400	0	590	13690
PACIFIC	scaffold6430	1	500000	0.0	324	0	469	13811
ATLANTIC	scaffold6433	1	500000	0.0	294	0	379	12193
PACIFIC	scaffold6433	1	500000	0.0	255	0	455	12117
ATLANTIC	scaffold6434	1	500000	0.0	2482	0	10084	59412
PACIFIC	scaffold6434	1	500000	0.0	305	0	310	69186
ATLANTIC	scaffold6435	1	500000	0.0	176	0	176	12144
PACIFIC	scaffold6435	1	500000	0.008460236886632826	346	5	591	11729
ATLANTIC	scaffold6436	1	500000	0.002028023598820059	648	11	5424	25264
PACIFIC	scaffold6436	1	500000	0.008250687557296441	913	99	11999	18689
ATLANTIC	scaffold6437	1	500000	0.0	282	0	282	8566
PACIFIC	scaffold6437	1	500000	0.0	127	0	127	8721
ATLANTIC	scaffold6438	1	500000	NA	0	0	0	476
PACIFIC	scaffold6438	1	500000	0.0	17	0	17	459
ATLANTIC	scaffold6439	1	500000	0.010616784630940344	763	21	1978	38342
PACIFIC	scaffold6439	1	500000	0.0034280117531831538	1057	7	2042	38278
ATLANTIC	scaffold6441	1	500000	NA	0	0	0	1512
PACIFIC	scaffold6441	1	500000	0.0	54	0	99	1413
ATLANTIC	scaffold6443	1	500000	0.006802721088435374	147	1	147	6685
PACIFIC	scaffold6443	1	500000	0.0	170	0	436	6396
ATLANTIC	scaffold6444	1	500000	0.0	502	0	502	19042
PACIFIC	scaffold6444	1	500000	0.00516795865633075	332	2	387	19157
ATLANTIC	scaffold6447	1	500000	0.0	97	0	97	2619
PACIFIC	scaffold6447	1	500000	NA	0	0	0	2716
ATLANTIC	scaffold6449	1	500000	0.0	551	0	741	19979
PACIFIC	scaffold6449	1	500000	0.008298755186721992	322	4	482	20238
ATLANTIC	scaffold6450	1	500000	0.0	522	0	1352	33368
PACIFIC	scaffold6450	1	500000	0.0	1057	0	4758	29962
ATLANTIC	scaffold6451	1	500000	NA	0	0	0	3192
PACIFIC	scaffold6451	1	500000	0.0	114	0	114	3078
ATLANTIC	scaffold6452	1	500000	0.001001001001001001	629	1	999	24621
PACIFIC	scaffold6452	1	500000	0.0031446540880503146	574	5	1590	24030
ATLANTIC	scaffold6453	1	500000	0.012066365007541479	334	8	663	17061
PACIFIC	scaffold6453	1	500000	0.005249343832020997	381	2	381	17343
ATLANTIC	scaffold6454	1	500000	0.0021337126600284497	838	9	4218	27758
PACIFIC	scaffold6454	1	500000	0.003294350189425136	728	20	6071	25905
ATLANTIC	scaffold6457	1	500000	0.0	328	0	683	15949
PACIFIC	scaffold6457	1	500000	0.0	289	0	289	16343
ATLANTIC	scaffold6458	1	500000	0.0	56	0	56	1512
PACIFIC	scaffold6458	1	500000	NA	0	0	0	1568
ATLANTIC	scaffold6459	1	500000	0.0	521	0	881	16087
PACIFIC	scaffold6459	1	500000	0.0	218	0	218	16750
ATLANTIC	scaffold6460	1	500000	0.0025207057976233344	1193	7	2777	40567
PACIFIC	scaffold6460	1	500000	0.004969918911849333	928	19	3823	39521
ATLANTIC	scaffold6461	1	500000	0.0	83	0	198	11982
PACIFIC	scaffold6461	1	500000	0.0	420	0	2026	10154
ATLANTIC	scaffold6467	1	500000	0.0011386927806877705	1165	5	4391	35901
PACIFIC	scaffold6467	1	500000	0.0015319800842589046	705	4	2611	37681
ATLANTIC	scaffold6468	1	500000	0.0	165	0	405	11047
PACIFIC	scaffold6468	1	500000	0.0007149666348903718	409	3	4196	7256
ATLANTIC	scaffold6472	1	500000	0.0	143	0	143	3861
PACIFIC	scaffold6472	1	500000	NA	0	0	0	4004
ATLANTIC	scaffold6473	1	500000	0.0002965599051008304	1229	1	3372	67804
PACIFIC	scaffold6473	1	500000	0.0021668472372697724	1653	12	5538	65638
ATLANTIC	scaffold6474	1	500000	0.0	70	0	70	11522
PACIFIC	scaffold6474	1	500000	0.027407407407407408	410	37	1350	10242
ATLANTIC	scaffold6476	1	500000	0.0	8	0	8	216
PACIFIC	scaffold6476	1	500000	NA	0	0	0	224
ATLANTIC	scaffold6477	1	500000	0.002551020408163265	943	4	1568	47040
PACIFIC	scaffold6477	1	500000	0.005330490405117271	1081	10	1876	46732
ATLANTIC	scaffold6478	1	500000	0.0	224	0	444	9552
PACIFIC	scaffold6478	1	500000	0.0	235	0	880	9116
ATLANTIC	scaffold6479	1	500000	0.0031570639305445935	712	4	1267	30485
PACIFIC	scaffold6479	1	500000	0.022736181889455115	552	58	2551	29201
ATLANTIC	scaffold6480	1	500000	0.009535160905840286	214	8	839	5153
PACIFIC	scaffold6480	1	500000	NA	0	0	0	5992
ATLANTIC	scaffold6481	1	500000	0.0	386	0	861	13699
PACIFIC	scaffold6481	1	500000	0.0	134	0	134	14426
ATLANTIC	scaffold6483	1	500000	0.0005717552887364208	994	1	1749	32019
PACIFIC	scaffold6483	1	500000	0.0056433408577878106	456	5	886	32882
ATLANTIC	scaffold6484	1	500000	0.0017777777777777779	725	2	1125	30123
PACIFIC	scaffold6484	1	500000	0.008016032064128256	414	4	499	30749
ATLANTIC	scaffold6486	1	500000	0.0	395	0	495	16305
PACIFIC	scaffold6486	1	500000	0.003424657534246575	292	1	292	16508
ATLANTIC	scaffold6487	1	500000	0.0	1064	0	1144	43488
PACIFIC	scaffold6487	1	500000	0.0013513513513513514	672	3	2220	42412
ATLANTIC	scaffold6488	1	500000	0.0	63	0	63	1701
PACIFIC	scaffold6488	1	500000	NA	0	0	0	1764
ATLANTIC	scaffold6489	1	500000	0.0	305	0	560	15288
PACIFIC	scaffold6489	1	500000	0.0	297	0	297	15551
ATLANTIC	scaffold6494	1	500000	0.0	565	0	3061	13207
PACIFIC	scaffold6494	1	500000	0.0007126132546065357	448	7	9823	6445
ATLANTIC	scaffold6495	1	500000	0.0012461059190031153	685	2	1605	18471
PACIFIC	scaffold6495	1	500000	0.0	175	0	175	19901
ATLANTIC	scaffold6496	1	500000	0.0	115	0	115	3441
PACIFIC	scaffold6496	1	500000	0.0	12	0	12	3544
ATLANTIC	scaffold6497	1	500000	0.0018035516093229745	620	13	7208	14856
PACIFIC	scaffold6497	1	500000	0.0009082652134423251	451	1	1101	20963
ATLANTIC	scaffold6498	1	500000	0.0	418	0	418	12574
PACIFIC	scaffold6498	1	500000	0.0	52	0	52	12940
ATLANTIC	scaffold6499	1	500000	0.017547066349844636	1451	192	10942	37750
PACIFIC	scaffold6499	1	500000	0.02669280651485447	1278	177	6631	42061
ATLANTIC	scaffold6500	1	500000	0.003459286854709952	912	13	3758	29086
PACIFIC	scaffold6500	1	500000	0.0	706	0	796	32048
ATLANTIC	scaffold6502	1	500000	0.0	304	0	934	19926
PACIFIC	scaffold6502	1	500000	0.0	502	0	612	20248
ATLANTIC	scaffold6503	1	500000	NA	0	0	0	3836
PACIFIC	scaffold6503	1	500000	0.0072992700729927005	137	1	137	3699
ATLANTIC	scaffold6504	1	500000	0.0	229	0	229	15479
PACIFIC	scaffold6504	1	500000	0.001557632398753894	332	1	642	15066
ATLANTIC	scaffold6505	1	500000	0.0	129	0	129	3483
PACIFIC	scaffold6505	1	500000	NA	0	0	0	3612
ATLANTIC	scaffold6506	1	500000	0.003188097768331562	1227	6	1882	58570
PACIFIC	scaffold6506	1	500000	0.004471771939631079	1399	8	1789	58663
ATLANTIC	scaffold6507	1	500000	0.0	579	0	1673	16191
PACIFIC	scaffold6507	1	500000	0.0	59	0	59	17805
ATLANTIC	scaffold6508	1	500000	0.0	185	0	185	9363
PACIFIC	scaffold6508	1	500000	0.0033126293995859213	209	8	2415	7133
ATLANTIC	scaffold6510	1	500000	0.0	1252	0	5724	44116
PACIFIC	scaffold6510	1	500000	0.0	1088	0	3548	46292
ATLANTIC	scaffold6511	1	500000	0.0	598	0	2027	30201
PACIFIC	scaffold6511	1	500000	0.006228373702422145	1111	18	2890	29338
ATLANTIC	scaffold6512	1	500000	0.0	1065	0	3845	33115
PACIFIC	scaffold6512	1	500000	0.0	668	0	4354	32606
ATLANTIC	scaffold6515	1	500000	0.0005608524957936063	273	1	1783	7317
PACIFIC	scaffold6515	1	500000	0.0	119	0	119	8981
ATLANTIC	scaffold6517	1	500000	0.006896551724137931	145	1	145	11335
PACIFIC	scaffold6517	1	500000	0.002973240832507433	274	3	1009	10471
ATLANTIC	scaffold6519	1	500000	0.0026984483921744995	2102	12	4447	69053
PACIFIC	scaffold6519	1	500000	0.0035046728971962616	856	3	856	72644
ATLANTIC	scaffold6520	1	500000	0.0	350	0	350	17150
PACIFIC	scaffold6520	1	500000	0.0	294	0	969	16531
ATLANTIC	scaffold6523	1	500000	NA	0	0	0	560
PACIFIC	scaffold6523	1	500000	0.0	20	0	20	540
ATLANTIC	scaffold6524	1	500000	0.0	32	0	32	6408
PACIFIC	scaffold6524	1	500000	0.0	226	0	226	6214
ATLANTIC	scaffold6525	1	500000	0.0035623409669211198	1120	7	1965	39923
PACIFIC	scaffold6525	1	500000	0.005479452054794521	690	6	1095	40793
ATLANTIC	scaffold6526	1	500000	0.0	101	0	101	10987
PACIFIC	scaffold6526	1	500000	0.0	396	0	8674	2414
ATLANTIC	scaffold6527	1	500000	0.001594896331738437	464	4	2508	21908
PACIFIC	scaffold6527	1	500000	0.0	526	0	706	23710
ATLANTIC	scaffold6528	1	500000	NA	0	0	0	7784
PACIFIC	scaffold6528	1	500000	0.0	278	0	1497	6287
ATLANTIC	scaffold6529	1	500000	0.001286449399656947	695	3	2332	23680
PACIFIC	scaffold6529	1	500000	0.0004438526409232135	682	1	2253	23759
ATLANTIC	scaffold6530	1	500000	0.008741258741258742	417	5	572	19308
PACIFIC	scaffold6530	1	500000	0.009868421052631578	304	3	304	19576
ATLANTIC	scaffold6531	1	500000	0.007633587786259542	131	1	131	3537
PACIFIC	scaffold6531	1	500000	NA	0	0	0	3668
ATLANTIC	scaffold6532	1	500000	0.0	96	0	96	2592
PACIFIC	scaffold6532	1	500000	NA	0	0	0	2688
ATLANTIC	scaffold6533	1	500000	0.0	31	0	31	5765
PACIFIC	scaffold6533	1	500000	0.0	176	0	206	5590
ATLANTIC	scaffold6536	1	500000	NA	0	0	0	4676
PACIFIC	scaffold6536	1	500000	0.006932409012131715	167	4	577	4099
ATLANTIC	scaffold6537	1	500000	0.0	257	0	397	7163
PACIFIC	scaffold6537	1	500000	0.0	13	0	13	7547
ATLANTIC	scaffold6538	1	500000	0.03542857142857143	255	31	875	11193
PACIFIC	scaffold6538	1	500000	0.0	328	0	328	11740
ATLANTIC	scaffold6540	1	500000	0.0	55	0	55	1485
PACIFIC	scaffold6540	1	500000	NA	0	0	0	1540
ATLANTIC	scaffold6543	1	500000	0.0	61	0	61	2263
PACIFIC	scaffold6543	1	500000	0.0	22	0	616	1708
ATLANTIC	scaffold6545	1	500000	0.0	465	0	715	33445
PACIFIC	scaffold6545	1	500000	0.0	982	0	1447	32713
ATLANTIC	scaffold6548	1	500000	0.0	1009	0	1009	54095
PACIFIC	scaffold6548	1	500000	0.0	1607	0	21508	33596
ATLANTIC	scaffold6550	1	500000	0.005161290322580645	420	4	775	21569
PACIFIC	scaffold6550	1	500000	0.0	378	0	463	21881
ATLANTIC	scaffold6551	1	500000	0.0	177	0	177	12143
PACIFIC	scaffold6551	1	500000	0.0	285	0	640	11680
ATLANTIC	scaffold6553	1	500000	0.0	1331	0	2276	43980
PACIFIC	scaffold6553	1	500000	0.003977724741447892	503	5	1257	44999
ATLANTIC	scaffold6554	1	500000	0.007153614457831325	888	19	2656	41584
PACIFIC	scaffold6554	1	500000	0.004470938897168405	1133	9	2013	42227
